"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","V450-A","V500-A","Time"
65437.761719,37290.000000,115004.804688,41241.000000,19937.000000,135565.562500,56.280003,1940.470093,444.220001,1.148391
79380.359375,38530.000000,135018.703125,64801.500000,22994.000000,184693.000000,222.440002,2875.460205,727.510010,1.148391
75838.359375,13160.000000,262143.000000,262143.000000,52523.000000,262143.000000,1427.099976,31211.111328,6848.170410,1.150385
115548.320312,49785.000000,152105.562500,155797.500000,37956.000000,262143.000000,594.960022,12833.170898,2912.700195,1.150385
51247.679688,25987.000000,129240.320312,48289.500000,23459.000000,134903.453125,57.620003,2257.010010,522.690002,1.150385
189170.406250,60111.000000,206242.968750,158844.000000,31668.000000,262143.000000,251.920013,7690.060059,2131.989990,1.152378
93518.921875,50006.000000,122562.421875,59847.000000,22097.000000,177496.171875,190.279999,1885.940063,561.260010,1.154372
88305.281250,48390.000000,119594.445312,64800.000000,28035.000000,151479.703125,64.320000,4728.150391,1353.940063,1.156366
97907.320312,45151.000000,142111.015625,32481.000000,15706.000000,135532.578125,209.040009,1560.090088,533.330017,1.156366
12300.400391,11571.000000,69667.187500,816.000000,872.000000,61327.261719,36.180000,-14.630000,51.870003,1.156366
75416.078125,43385.000000,113921.132812,63954.000000,27341.000000,153296.859375,97.820000,2423.260010,601.160034,1.158359
74906.398438,36663.000000,133897.000000,6625.500000,2402.000000,180769.687500,12.060000,-131.669998,18.620001,1.158359
110097.320312,56730.000000,127187.343750,44016.000000,24508.000000,117701.679688,111.220001,4512.689941,1198.330078,1.162347
64078.921875,35533.000000,118185.250000,51850.500000,20517.000000,165622.375000,36.180000,1375.220093,385.700012,1.162347
169329.687500,45859.000000,241985.015625,82566.000000,22631.000000,239098.812500,154.100006,3734.640137,962.920044,1.164341
53704.082031,36472.000000,96500.078125,39754.500000,19348.000000,134657.375000,36.180000,723.520020,260.680023,1.164341
67322.843750,37119.000000,118862.851562,36684.000000,18647.000000,128928.125000,36.180000,1502.900024,466.830017,1.164341
87336.523438,43949.000000,130234.742188,34029.000000,15240.000000,146333.625000,155.440002,2405.969971,767.410034,1.164341
63758.761719,37935.000000,110148.781250,38575.500000,18016.000000,140324.359375,32.160000,1949.780029,555.940002,1.164341
73174.960938,44871.000000,106875.140625,51483.000000,25895.000000,130295.031250,91.120003,2525.670166,651.700012,1.164341
114514.242188,55402.000000,135460.906250,53734.500000,25166.000000,139932.625000,41.540001,2352.770020,659.679993,1.164341
97663.523438,46802.000000,136756.484375,45822.000000,19970.000000,150375.093750,58.960003,3594.990234,900.410034,1.166334
100415.242188,48281.000000,136302.343750,70765.500000,27588.000000,168105.265625,152.760010,2158.590088,788.690002,1.166334
120032.398438,57200.000000,137525.234375,97860.000000,36637.000000,175051.250000,213.060013,6526.310059,1686.440063,1.166334
106665.718750,50159.000000,139365.703125,75262.500000,30807.000000,160106.578125,99.160004,2847.530029,679.630005,1.166334
106376.843750,53803.000000,129574.796875,99774.000000,35016.000000,186737.187500,81.740005,5765.550293,1594.670044,1.168328
243187.281250,61906.000000,257447.125000,89355.000000,19993.000000,262143.000000,336.339996,5083.260254,1540.140015,1.168328
193290.156250,58807.000000,215407.406250,171133.500000,33327.000000,262143.000000,486.420013,5636.540039,1484.280029,1.170322
69682.640625,39482.000000,115665.921875,92139.000000,34764.000000,173697.562500,188.940002,1972.390015,577.220032,1.170322
95197.921875,45857.000000,136051.000000,47475.000000,19901.000000,156339.953125,85.760002,1772.890015,607.809998,1.170322
110195.765625,50100.000000,144147.484375,79188.000000,27370.000000,189611.437500,89.779999,1646.540039,528.010010,1.172316
103702.398438,42275.000000,160762.640625,60733.500000,20001.000000,199001.578125,81.740005,3435.390137,883.120056,1.172316
77475.039062,42979.000000,118136.867188,60786.000000,29295.000000,135984.687500,115.240005,2955.260010,767.410034,1.172316
174368.515625,55165.000000,207149.734375,120672.000000,27797.000000,262143.000000,218.419998,4612.439941,1363.250000,1.174309
118934.843750,56453.000000,138070.859375,57687.000000,22308.000000,169471.718750,42.880001,1850.030029,665.000000,1.174309
167179.640625,54795.000000,199950.468750,100299.000000,24023.000000,262143.000000,152.760010,2949.940186,888.440002,1.174309
77173.281250,41940.000000,120592.000000,67183.500000,28119.000000,156582.312500,56.280003,1356.600098,395.010010,1.176303
7030.640137,7401.000000,62256.460938,1666.500000,1578.000000,69211.500000,-8.040000,194.180008,-17.290001,1.176303
104442.078125,48131.000000,142210.140625,87585.000000,38266.000000,150001.859375,192.960007,3580.360107,1138.479980,1.176303
73569.640625,41361.000000,116570.195312,41295.000000,20088.000000,134722.687500,95.139999,1562.750000,474.810028,1.176303
73686.484375,41712.000000,115772.851562,51780.000000,21834.000000,155420.640625,48.240002,1143.800049,324.520020,1.178297
93567.679688,45744.000000,134051.500000,58695.000000,25631.000000,150077.468750,138.020004,4021.920166,1369.900024,1.178297
70351.484375,41520.000000,111044.195312,52284.000000,26211.000000,130726.953125,135.339996,2319.520020,668.990051,1.178297
112924.484375,43711.000000,169307.937500,94390.500000,42188.000000,146628.812500,101.840004,3004.470215,809.970032,1.180291
91381.757812,46551.000000,128650.187500,41049.000000,17029.000000,157976.812500,101.840004,2335.479980,683.619995,1.182284
116813.320312,51677.000000,148140.921875,63994.500000,27072.000000,154918.140625,111.220001,3383.520020,1002.820007,1.182284
111974.125000,54743.000000,134050.671875,51261.000000,22374.000000,150149.328125,113.900002,5105.870117,1348.619995,1.182284
63926.199219,36982.000000,113283.953125,59598.000000,26234.000000,148883.687500,146.059998,2064.160156,558.600037,1.182284
82669.359375,47080.000000,115076.875000,64194.000000,30642.000000,137295.812500,10.720000,2266.320068,571.900024,1.182284
119078.359375,52955.000000,147368.890625,85006.500000,35625.000000,156378.578125,93.800003,3579.030029,863.170044,1.182284
95322.125000,49337.000000,126619.585938,56100.000000,24258.000000,151561.125000,-5.360000,3644.200195,1102.570068,1.184278
129127.523438,57889.000000,146184.968750,73186.500000,33983.000000,141139.703125,506.520020,2492.420166,613.130005,1.184278
116585.164062,42274.000000,180738.156250,52020.000000,21877.000000,155834.109375,99.160004,2592.170166,821.940002,1.184278
79172.445312,41140.000000,126121.671875,81247.500000,33207.000000,160346.781250,75.040001,3390.170166,857.850037,1.186272
92460.921875,44943.000000,134826.765625,67311.000000,25012.000000,176367.109375,93.800003,3177.370117,893.760010,1.186272
151725.484375,48047.000000,206953.234375,95427.000000,21079.000000,262143.000000,131.320007,4476.780273,1310.050049,1.186272
78381.242188,45488.000000,112926.335938,47554.500000,20875.000000,149294.921875,101.840004,2830.239990,743.470032,1.186272
42357.722656,29407.000000,94397.789062,6262.500000,3672.000000,111769.937500,40.200001,89.110001,29.260000,1.186272
64569.281250,38893.000000,108801.382812,64665.000000,31410.000000,134921.531250,101.840004,2128.000000,609.140015,1.188265
94558.523438,46850.000000,132272.953125,72106.500000,22618.000000,208929.671875,190.279999,2855.510010,799.330017,1.188265
93814.242188,47529.000000,129357.031250,36163.500000,15799.000000,150010.218750,62.980003,1294.090088,437.570007,1.188265
175417.328125,57337.000000,200501.421875,160992.000000,35100.000000,262143.000000,229.139999,5280.100098,1392.510010,1.190259
25445.361328,21563.000000,77335.585938,2232.000000,1669.000000,87643.117188,2.680000,-90.440002,-14.630000,1.190259
92599.843750,46923.000000,129331.539062,85044.000000,33541.000000,166168.093750,174.199997,2584.190186,917.700012,1.190259
17450.560547,16645.000000,68707.718750,2374.500000,2243.000000,69378.171875,71.020004,-45.220001,7.980000,1.190259
64706.359375,38173.000000,111088.890625,33324.000000,15226.000000,143433.703125,96.480003,1165.080078,297.920013,1.190259
73300.078125,38103.000000,126073.914062,71400.000000,37774.000000,123875.429688,95.139999,1546.790039,509.390015,1.190259
86984.164062,45591.000000,125037.710938,45013.500000,21429.000000,137664.140625,80.400002,2351.440186,579.880005,1.192253
136114.921875,66380.000000,134384.265625,51261.000000,22806.000000,147305.125000,115.240005,2360.750000,715.540039,1.192253
68860.164062,39002.000000,115707.390625,46687.500000,18977.000000,161232.656250,85.760002,1294.090088,389.690002,1.192253
86976.804688,43934.000000,129742.617188,65607.000000,24802.000000,173357.812500,166.160004,1928.500122,634.410034,1.194247
7066.520020,5617.000000,82448.187500,7585.500000,5103.000000,97417.867188,826.780029,313.880005,49.210003,1.194247
112226.203125,51431.000000,143004.359375,80332.500000,31457.000000,167360.859375,179.559998,3727.990234,1129.170044,1.194247
89490.242188,42723.000000,137275.765625,104725.500000,40293.000000,170334.562500,206.360001,8382.990234,1921.850098,1.194247
66912.523438,34464.000000,127239.414062,66093.000000,28216.000000,153511.156250,156.779999,3481.940186,969.570007,1.194247
134443.281250,74949.000000,117558.273438,46837.500000,27097.000000,113279.796875,190.279999,1686.440063,555.940002,1.194247
28083.000000,18249.000000,100851.960938,30901.500000,17222.000000,117591.500000,1090.760010,1877.960083,533.330017,1.194247
121817.203125,57315.000000,139290.109375,63160.500000,25816.000000,160338.046875,128.639999,4216.100098,1097.250000,1.194247
110355.843750,52021.000000,139026.171875,72820.500000,26810.000000,178006.875000,190.279999,4338.459961,1143.800049,1.196240
76016.843750,41540.000000,119928.734375,47667.000000,21771.000000,143489.250000,113.900002,3052.350098,1009.470032,1.196240
19672.361328,9146.000000,140963.031250,33846.000000,11115.000000,199562.000000,3828.380127,1848.700073,367.080017,1.196240
81628.843750,43619.000000,122644.437500,85942.500000,32038.000000,175801.484375,163.480011,4557.910156,1193.010010,1.196240
87268.445312,46258.000000,123637.539062,101257.500000,42123.000000,157538.921875,96.480003,1871.310059,581.210022,1.196240
75242.203125,44719.000000,110267.960938,59266.500000,27034.000000,143674.250000,96.480003,2933.979980,653.030029,1.198234
78113.523438,42482.000000,120503.929688,38206.500000,18670.000000,134113.609375,20.100000,2388.680176,671.650024,1.198234
73089.398438,41478.000000,115482.585938,41707.500000,19601.000000,139449.140625,22.780001,1747.620117,478.800018,1.198234
87807.562500,47008.000000,122416.539062,54742.500000,23837.000000,150505.718750,100.500000,2424.590088,801.990051,1.198234
198202.968750,55703.000000,233190.843750,106191.000000,24650.000000,262143.000000,171.520004,4279.939941,1423.100098,1.198234
138649.515625,64112.000000,141729.078125,88905.000000,43510.000000,133911.234375,301.500000,2332.820068,583.869995,1.198234
200213.156250,58196.000000,225465.140625,181090.500000,36683.000000,262143.000000,371.180023,5065.970215,1364.580078,1.200228
91839.000000,45736.000000,131597.875000,55827.000000,23196.000000,157728.859375,166.160004,1991.010010,601.160034,1.200228
133091.796875,62968.000000,138519.625000,44236.500000,20331.000000,142594.234375,411.380005,2044.210083,557.270020,1.200228
75515.437500,45752.000000,108169.695312,39538.500000,21332.000000,121469.875000,-14.740001,2624.090088,960.260010,1.202222
102903.843750,53935.000000,125037.664062,35017.500000,15249.000000,150495.578125,12.060000,1478.960083,412.300018,1.202222
87074.320312,46397.000000,122992.921875,65824.500000,29019.000000,148656.906250,155.440002,2298.239990,646.380005,1.202222
103874.445312,61974.000000,109844.703125,49722.000000,26651.000000,122268.625000,64.320000,1493.590088,468.160004,1.202222
62542.519531,35974.000000,113937.476562,51186.000000,24745.000000,135563.796875,61.640003,1173.060059,300.580017,1.202222
76816.320312,37344.000000,134807.062500,54321.000000,25554.000000,139312.093750,71.020004,1626.590088,502.740021,1.202222
110068.804688,53725.000000,134266.531250,95085.000000,34374.000000,181285.000000,180.900009,2199.820068,555.940002,1.202222
6524.640137,6301.000000,67862.054688,1041.000000,832.000000,81998.773438,0.000000,-74.480003,3.990000,1.202222
189207.203125,62857.000000,197271.312500,104454.000000,27094.000000,252657.312500,150.080002,3680.110107,1212.960083,1.204215
67145.281250,35971.000000,122332.812500,34689.000000,15590.000000,145822.859375,2.680000,1288.770020,468.160004,1.204215
163517.125000,55561.000000,192873.750000,74802.000000,31480.000000,155725.031250,179.559998,2282.280029,758.100037,1.204215
83767.843750,45836.000000,119770.687500,58578.000000,25879.000000,148342.968750,100.500000,1154.440063,348.460022,1.204215
82307.804688,44108.000000,122293.562500,69115.500000,30010.000000,150934.812500,175.540009,1911.210083,562.590027,1.206209
152340.046875,57741.000000,172905.859375,90601.500000,20492.000000,262143.000000,1551.720093,4964.890137,1191.680054,1.206209
66685.281250,35559.000000,122902.406250,44874.000000,19186.000000,153281.687500,42.880001,1481.619995,412.300018,1.206209
71969.757812,42544.000000,110864.281250,32667.000000,15581.000000,137402.250000,-2.680000,1287.440063,320.529999,1.208203
85208.562500,48986.000000,113996.414062,30403.500000,13850.000000,143864.531250,52.260002,1327.340088,367.080017,1.208203
140370.843750,69418.000000,132521.015625,56280.000000,24866.000000,148329.703125,80.400002,2170.560059,670.320007,1.208203
75844.804688,44329.000000,112128.968750,53260.500000,23482.000000,148644.937500,65.660004,2612.120117,638.400024,1.208203
83155.125000,44811.000000,121614.218750,58263.000000,25557.000000,149404.234375,62.980003,3162.739990,843.220032,1.208203
15498.320312,12910.000000,78675.296875,17887.500000,12572.000000,93244.921875,887.080017,762.090027,203.490005,1.208203
92800.398438,46022.000000,132149.109375,51537.000000,25908.000000,130366.257812,111.220001,2217.110107,587.860046,1.208203
85585.757812,39424.000000,142272.437500,50212.500000,21541.000000,152765.734375,85.760002,3488.590088,980.210022,1.208203
110256.484375,52521.000000,137578.656250,78396.000000,24923.000000,206145.328125,80.400002,5716.340332,1496.250000,1.210197
62343.800781,40887.000000,99928.171875,34681.500000,16460.000000,138085.453125,117.920006,1232.910034,389.690002,1.210197
57619.601562,26415.000000,142955.078125,66189.000000,20508.000000,211515.625000,6072.880371,2375.380127,591.850037,1.210197
67425.882812,41942.000000,105355.554688,65142.000000,28098.000000,151937.718750,37.520000,1998.990112,539.980042,1.210197
97454.679688,59846.000000,106720.421875,55962.000000,25921.000000,141488.593750,134.000000,2396.660156,605.150024,1.210197
81542.359375,47588.000000,112296.382812,59853.000000,23341.000000,168053.062500,76.380005,2161.250000,561.260010,1.210197
68759.882812,37866.000000,119005.109375,47070.000000,22812.000000,135226.187500,111.220001,2036.230103,546.630005,1.210197
107129.398438,44515.000000,157718.343750,68754.000000,22771.000000,197877.218750,129.979996,2906.050049,865.830017,1.212190
62086.199219,36935.000000,110163.289062,38917.500000,20616.000000,123714.460938,68.340004,2501.729980,680.960022,1.212190
65777.242188,42966.000000,100329.968750,43395.000000,19487.000000,145940.093750,34.840000,1337.980103,361.760010,1.212190
87714.640625,44875.000000,128099.539062,67933.500000,28922.000000,153934.375000,183.580002,2501.729980,541.309998,1.212190
69143.523438,46514.000000,97419.921875,40903.500000,19025.000000,140901.546875,28.140001,2701.229980,674.309998,1.214184
110004.398438,54670.000000,131868.437500,50467.500000,19252.000000,171797.125000,129.979996,2346.120117,565.250000,1.214184
134697.203125,65326.000000,135130.203125,79332.000000,33981.000000,153000.281250,186.260010,2467.150146,719.530029,1.214184
72327.640625,40046.000000,118365.492188,44737.500000,19755.000000,148413.906250,56.280003,1935.150024,565.250000,1.214184
95276.125000,55773.000000,111954.101562,71047.500000,34870.000000,133529.375000,56.280003,2927.330078,915.040039,1.214184
27658.880859,24373.000000,74371.328125,2893.500000,2482.000000,76401.460938,14.740001,83.790001,-17.290001,1.214184
81121.000000,49774.000000,106809.695312,48424.500000,20947.000000,151503.703125,60.300003,2593.500000,642.390015,1.214184
81169.757812,42118.000000,126300.906250,59170.500000,22589.000000,171667.531250,162.139999,2174.550049,545.299988,1.214184
87897.718750,46445.000000,124027.664062,79837.500000,29642.000000,176514.078125,124.620003,2604.140137,665.000000,1.216178
85651.078125,47933.000000,117105.734375,43225.500000,19914.000000,142252.984375,-13.400001,2359.420166,585.200012,1.216178
77196.281250,41740.000000,121205.929688,62002.500000,25297.000000,160627.578125,100.500000,2929.989990,766.080017,1.216178
97524.601562,47895.000000,133445.515625,95238.000000,38235.000000,163240.953125,117.920006,2798.320068,696.920044,1.216178
77737.242188,37880.000000,134492.828125,73738.500000,27261.000000,177268.843750,46.900002,2378.040039,633.080017,1.216178
66142.484375,37934.000000,114269.882812,46020.000000,26703.000000,112944.867188,123.280006,1252.859985,428.260010,1.216178
164456.437500,76028.000000,141761.156250,67003.500000,29183.000000,150469.171875,29.480001,4599.140137,1267.489990,1.218171
93955.921875,46403.000000,132696.062500,50538.000000,21504.000000,154020.578125,154.100006,2520.350098,740.809998,1.218171
94193.281250,50123.000000,123158.046875,51586.500000,19694.000000,171665.125000,30.820002,2029.580078,498.750031,1.218171
99629.562500,46566.000000,140216.515625,79488.000000,30799.000000,169139.421875,103.180000,2872.800049,965.580017,1.218171
78365.601562,44768.000000,114719.625000,139203.000000,61574.000000,148160.062500,214.400009,2405.969971,692.929993,1.218171
123992.085938,68116.000000,119295.695312,74022.000000,27975.000000,173408.609375,77.720001,3533.810059,1022.770020,1.218171
121249.562500,67160.000000,118317.617188,28198.500000,13303.000000,138917.312500,38.860001,782.040039,280.630005,1.218171
81568.125000,43228.000000,123661.710938,46312.500000,23238.000000,130610.898438,91.120003,3430.070068,883.120056,1.220165
83988.640625,39913.000000,137906.937500,50313.000000,19572.000000,168470.906250,30.820002,2082.780029,476.140015,1.220165
79519.281250,41096.000000,126809.796875,67423.500000,30369.000000,145499.250000,72.360001,1633.240112,559.929993,1.220165
53288.242188,32258.000000,108261.468750,40855.500000,18000.000000,148750.343750,14.740001,1262.170044,325.850006,1.220165
180088.156250,57484.000000,205313.781250,97854.000000,32580.000000,196837.312500,115.240005,4240.040039,1340.640015,1.220165
105052.039062,56875.000000,121049.515625,97975.500000,40558.000000,158314.562500,20544.880859,1372.560059,442.890015,1.220165
64087.199219,36147.000000,116192.726562,56826.000000,24018.000000,155056.578125,97.820000,2460.500000,703.570007,1.222159
113042.242188,46155.000000,160509.953125,67165.500000,28037.000000,156998.218750,45.560001,3088.260010,857.850037,1.222159
123263.445312,45451.000000,177734.125000,79347.000000,25596.000000,203160.062500,95.139999,2636.060059,844.550049,1.222159
99800.679688,49840.000000,131230.687500,50781.000000,24796.000000,134214.531250,128.639999,2480.450195,817.950012,1.222159
179126.765625,52330.000000,224331.203125,92350.500000,22115.000000,262143.000000,278.720001,4073.790039,1207.640015,1.222159
81454.039062,46579.000000,114604.687500,30963.000000,16072.000000,126256.296875,84.420006,1830.080078,482.790009,1.222159
88262.960938,48055.000000,120370.437500,48510.000000,19811.000000,160474.046875,46.900002,1304.730103,401.660004,1.222159
262143.000000,72025.000000,238525.562500,248923.500000,39560.000000,262143.000000,420.760010,10996.440430,3093.580078,1.224153
198170.765625,78172.000000,166137.750000,132217.500000,50403.000000,171914.484375,207.700012,7049.000000,2173.219971,1.224153
79556.078125,44298.000000,117698.031250,39069.000000,17585.000000,145602.859375,65.660004,831.250000,195.510010,1.224153
89627.320312,47511.000000,123630.664062,51997.500000,21598.000000,157778.875000,84.420006,2481.780029,727.510010,1.224153
218767.718750,61954.000000,231416.250000,102253.500000,29299.000000,228720.609375,365.820007,4450.180176,1403.150024,1.224153
81524.882812,40017.000000,133513.625000,71965.500000,31600.000000,149251.000000,20.100000,3795.820068,1050.700073,1.224153
80785.203125,43230.000000,122469.101562,62571.000000,24489.000000,167448.781250,89.779999,1952.440063,591.850037,1.224153
54758.402344,32779.000000,109480.062500,33166.500000,15860.000000,137049.156250,99.160004,1381.869995,445.550018,1.224153
9731.759766,5898.000000,108135.070312,15825.000000,7123.000000,145599.781250,829.460022,87.780006,18.620001,1.226146
7176.000000,7288.000000,64528.859375,4690.500000,4229.000000,72687.781250,1381.540039,-3.990000,25.270000,1.226146
115641.242188,51445.000000,147315.859375,130254.000000,47343.000000,180308.093750,192.960007,4029.900146,1093.260010,1.226146
10598.400391,8136.000000,85370.789062,6994.500000,4816.000000,95180.968750,138.020004,498.750031,71.820000,1.226146
69736.921875,43189.000000,105820.445312,48690.000000,26003.000000,122714.601562,107.200005,2359.420166,780.710022,1.226146
49529.121094,30101.000000,107834.968750,51034.500000,23733.000000,140926.015625,64.320000,1166.410034,356.440002,1.226146
85469.843750,51884.000000,107959.132812,47130.000000,21308.000000,144955.515625,87.099998,1831.410034,446.880005,1.226146
75964.398438,40301.000000,123530.507812,38512.500000,17776.000000,141986.671875,108.540001,1214.290039,395.010010,1.226146
103246.078125,48872.000000,138450.140625,77287.500000,29413.000000,172206.625000,107.200005,3670.800049,724.850037,1.226146
125256.164062,60312.000000,136105.390625,123304.500000,35425.000000,228112.437500,95.139999,4696.229980,1367.239990,1.228140
63247.242188,39157.000000,105855.179688,45250.500000,21802.000000,136021.312500,85.760002,1752.940063,563.920044,1.228140
65987.000000,42822.000000,100988.375000,58282.500000,31944.000000,119571.812500,100.500000,3557.750000,843.220032,1.228140
95071.882812,51540.000000,120889.234375,51742.500000,23880.000000,142001.531250,89.779999,2988.510010,794.010010,1.228140
103295.765625,47184.000000,143472.187500,89164.500000,33004.000000,177053.843750,168.840012,4092.410156,1087.940063,1.228140
143555.875000,66599.000000,141264.546875,79885.500000,32669.000000,160255.171875,92.459999,2388.680176,767.410034,1.228140
96623.921875,43805.000000,144557.609375,45748.500000,20451.000000,146602.796875,45.560001,3078.950195,1061.340088,1.230134
157217.890625,75336.000000,136766.390625,67623.000000,24656.000000,179742.890625,749.059998,2429.910156,875.140015,1.230134
85055.843750,48073.000000,115953.242188,70981.500000,29035.000000,160215.046875,186.260010,2554.930176,796.670044,1.230134
69839.039062,36110.000000,126750.796875,74941.500000,29654.000000,165622.406250,120.600006,3424.750000,872.480042,1.230134
90102.039062,50610.000000,116675.101562,48543.000000,20187.000000,157592.218750,36.180000,2886.100098,766.080017,1.230134
74467.562500,41376.000000,117950.171875,33240.000000,18861.000000,115498.468750,29.480001,1900.570068,401.660004,1.230134
78657.242188,40761.000000,126466.007812,56821.500000,25395.000000,146637.296875,34.840000,3137.470215,774.059998,1.230134
106808.320312,55430.000000,126281.625000,93489.000000,29536.000000,207438.218750,56.280003,5680.430176,1498.910034,1.232128
27933.960938,21617.000000,84687.054688,27532.500000,15731.000000,114701.546875,1248.880005,1772.890015,460.180023,1.232128
74791.398438,36732.000000,133440.296875,42724.500000,21583.000000,129731.398438,92.459999,2062.830078,667.660034,1.232128
83399.843750,44290.000000,123406.914062,49434.000000,19705.000000,164410.390625,33.500000,1980.370117,478.800018,1.232128
101196.320312,53785.000000,123305.796875,47872.500000,19001.000000,165116.156250,170.180008,1896.580078,561.260010,1.232128
89051.398438,49004.000000,119093.804688,86139.000000,34103.000000,165533.984375,190.279999,3291.750000,750.119995,1.232128
131032.843750,56883.000000,150965.468750,100326.000000,30572.000000,215064.921875,111.220001,2137.310059,692.929993,1.232128
58299.480469,34386.000000,111112.507812,51174.000000,22192.000000,151123.796875,93.800003,2186.520020,508.060028,1.232128
87119.398438,47067.000000,121304.882812,73422.000000,36683.000000,131172.046875,80.400002,4385.010254,1163.750000,1.234121
47473.839844,29443.000000,105670.140625,33757.500000,16328.000000,135493.109375,-2.680000,985.530029,202.160004,1.234121
78098.804688,44679.000000,114556.796875,37138.500000,19005.000000,128066.757812,115.240005,1943.130005,727.510010,1.234121
55706.000000,33039.000000,110498.156250,40489.500000,19990.000000,132742.359375,77.720001,1693.090088,486.780029,1.234121
86790.039062,48702.000000,116789.289062,45552.000000,19059.000000,156634.437500,60.300003,1412.460083,446.880005,1.234121
67405.640625,39280.000000,112461.718750,71388.000000,27675.000000,169050.921875,125.960007,1713.040039,514.710022,1.234121
85940.882812,41189.000000,136740.921875,56955.000000,23672.000000,157680.078125,71.020004,1727.670044,630.420044,1.234121
69459.078125,41454.000000,109810.156250,50154.000000,23088.000000,142363.671875,79.060005,1734.320068,441.560028,1.234121
104446.679688,59485.000000,115071.320312,75726.000000,33852.000000,146602.265625,47616.902344,2076.130127,650.369995,1.234121
90471.882812,48100.000000,123267.476562,81358.500000,30974.000000,172141.500000,166.160004,2710.540039,736.820007,1.236115
86511.281250,43236.000000,131131.546875,74977.500000,26566.000000,184962.953125,170.180008,3403.470215,845.880005,1.236115
83162.484375,46920.000000,116158.070312,80883.000000,36195.000000,146449.734375,135.339996,2979.200195,1034.739990,1.236115
74838.320312,39490.000000,124198.640625,77317.500000,39255.000000,129081.125000,160.800003,3908.870117,855.190002,1.238109
128863.484375,51807.000000,163012.656250,91471.500000,36798.000000,162907.671875,144.720001,3255.840088,1000.160034,1.238109
162388.281250,65492.000000,162497.390625,159981.000000,50989.000000,205623.062500,1594.600098,5999.630371,1573.390015,1.238109
80314.164062,42032.000000,125225.289062,56799.000000,24132.000000,154250.765625,77.720001,2455.180176,634.410034,1.238109
119017.640625,61679.000000,126460.218750,179104.500000,79894.000000,146917.062500,8259.759766,4720.169922,1248.869995,1.238109
119864.960938,52930.000000,148412.437500,82434.000000,30806.000000,175368.265625,115.240005,3221.260010,1037.400024,1.238109
12924.160156,11782.000000,71889.132812,1929.000000,1634.000000,77367.781250,62.980003,110.390007,43.890003,1.238109
118460.125000,58106.000000,133607.609375,80275.500000,32257.000000,163094.375000,60.300003,3225.250000,868.490051,1.238109
98022.320312,60296.000000,106540.914062,41685.000000,18219.000000,149946.125000,25.460001,1701.070068,480.130005,1.238109
164666.203125,64669.000000,166873.828125,146548.500000,41443.000000,231744.875000,242.540009,7823.060059,2193.170166,1.238109
140139.000000,69894.000000,131401.109375,43717.500000,22519.000000,127229.015625,80.400002,2554.930176,687.610046,1.238109
77677.445312,49015.000000,103859.414062,78375.000000,31033.000000,165513.609375,30771.761719,2174.550049,642.390015,1.238109
62566.441406,34688.000000,118206.703125,45141.000000,25324.000000,116820.437500,80.400002,2387.350098,649.040039,1.238109
