"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","V450-A","V500-A","Time"
73936.718750,41885.000000,115686.210938,54426.000000,25275.000000,141122.156250,186.260010,4346.439941,1190.350098,1.212250
186347.843750,78015.000000,156540.312500,75616.500000,27478.000000,180348.015625,142.040009,2060.170166,603.820007,1.212250
98280.843750,52231.000000,123316.304688,52627.500000,19512.000000,176762.812500,135.339996,1308.720093,391.020020,1.212250
86466.203125,48512.000000,116809.226562,59310.000000,26009.000000,149445.968750,201.000000,3076.290039,775.390015,1.212250
161963.250000,59394.000000,178712.062500,85854.000000,24332.000000,231239.843750,329.640015,2496.410156,904.400024,1.212250
65803.921875,34416.000000,125305.851562,72673.500000,32049.000000,148607.765625,151.419998,2243.709961,641.059998,1.212250
78612.164062,43638.000000,118060.562500,67167.000000,28606.000000,153878.781250,77.720001,1540.140015,505.400024,1.214381
161716.687500,72777.000000,145626.578125,76789.500000,33232.000000,151434.671875,120.600006,4511.360352,1219.609985,1.214381
102715.242188,48593.000000,138529.125000,80722.500000,31533.000000,167768.031250,167.500000,3322.340088,929.670044,1.214381
79589.203125,38260.000000,136329.265625,72958.500000,30010.000000,159327.156250,143.380005,5147.100098,1506.890015,1.214381
8929.520508,5390.000000,108572.367188,5772.000000,2358.000000,160421.453125,446.220001,-85.120003,15.960001,1.214381
65013.640625,35993.000000,118376.742188,42432.000000,24001.000000,115862.820312,77.720001,1816.780029,529.340027,1.214381
72903.562500,39276.000000,121647.007812,37224.000000,17897.000000,136308.437500,32.160000,1489.600098,372.400024,1.214381
100047.242188,54710.000000,119844.562500,61104.000000,24189.000000,165550.953125,136.680008,3609.620117,1067.989990,1.214381
151641.765625,62571.000000,158827.484375,107706.000000,41402.000000,170489.843750,234.500000,3591.000000,1272.810059,1.216511
83875.484375,44003.000000,124920.210938,50197.500000,21027.000000,156453.281250,116.580002,1822.100098,498.750031,1.216511
237316.765625,67205.000000,231423.125000,204810.000000,40325.000000,262143.000000,383.240021,6365.380371,1719.690063,1.216511
17008.041016,15494.000000,71940.039062,7255.500000,6464.000000,73560.710938,324.279999,744.800049,247.380005,1.216511
69826.164062,42136.000000,108603.750000,40521.000000,18675.000000,142199.968750,73.700005,1568.070068,426.930023,1.216511
129992.320312,69503.000000,122572.796875,45802.500000,19711.000000,152286.171875,107.200005,2456.510010,782.040039,1.216511
78884.484375,45314.000000,114087.789062,39639.000000,17158.000000,151403.515625,54.940002,1991.010010,551.950012,1.216511
76605.640625,47220.000000,106319.929688,29967.000000,15229.000000,128959.054688,93.800003,2363.410156,574.559998,1.218642
92207.000000,42760.000000,141320.812500,59448.000000,23826.000000,163518.187500,207.700012,3124.170166,1137.150024,1.218642
92076.359375,37584.000000,160555.468750,34540.500000,18124.000000,124897.710938,5.360000,2425.920166,554.610046,1.218642
84990.523438,47468.000000,117340.929688,50506.500000,25181.000000,131448.078125,20.100000,2120.020020,462.840027,1.218642
84364.000000,38011.000000,145454.718750,51523.500000,21129.000000,159810.875000,57.620003,2524.340088,758.100037,1.218642
86363.164062,48806.000000,115967.226562,39310.500000,19878.000000,129603.226562,96.480003,1525.510010,417.620026,1.218642
168810.796875,62442.000000,177175.375000,152838.000000,39172.000000,255702.828125,317.580017,4261.320312,1283.450073,1.218642
100587.281250,47276.000000,139438.359375,128526.000000,46356.000000,181704.203125,206.360001,4009.950195,1033.410034,1.218642
77434.562500,41376.000000,122649.640625,59392.500000,28423.000000,136943.578125,214.400009,2315.530029,647.710022,1.220772
169871.562500,76362.000000,145788.531250,71454.000000,31305.000000,149586.625000,156.779999,1772.890015,522.690002,1.220772
106113.718750,51946.000000,133874.968750,55545.000000,27352.000000,133087.062500,112.560005,1891.260010,637.070007,1.220772
152380.515625,53198.000000,187721.515625,103170.000000,31366.000000,215563.000000,1665.619995,3481.940186,994.840027,1.220772
257158.406250,55758.000000,262143.000000,262143.000000,59294.000000,262143.000000,695.460022,7659.470215,2245.040039,1.220772
96527.320312,47949.000000,131932.156250,158611.500000,53273.000000,195122.546875,257.279999,5046.020020,1308.720093,1.220772
153044.765625,60823.000000,164903.765625,150331.500000,45971.000000,214311.734375,231.820007,5732.300293,1556.100098,1.220772
88941.921875,46371.000000,125701.367188,54042.000000,25526.000000,138748.593750,54.940002,1481.619995,401.660004,1.222903
125486.164062,53887.000000,152613.093750,72789.000000,30919.000000,154283.781250,140.699997,2538.969971,861.840027,1.222903
145877.046875,59691.000000,160161.468750,75060.000000,35264.000000,139494.453125,128.639999,3278.450195,1095.920044,1.222903
110026.484375,51366.000000,140378.765625,104863.500000,34288.000000,200429.718750,269.339996,5532.800293,1537.480103,1.222903
60676.761719,27879.000000,142634.687500,68559.000000,28418.000000,158106.937500,1.340000,3235.890137,790.020020,1.222903
262143.000000,68714.000000,250018.984375,262143.000000,108721.000000,158017.359375,1254.239990,26690.441406,7167.370117,1.222903
169896.406250,49200.000000,226307.531250,147583.500000,33556.000000,262143.000000,231.820007,3346.280029,881.790039,1.222903
12858.839844,8942.000000,94242.554688,703.500000,642.000000,71813.992188,-4.020000,154.279999,-9.310000,1.225033
143454.687500,50290.000000,186944.656250,76066.500000,18129.000000,262143.000000,195.639999,2620.100098,857.850037,1.225033
66868.359375,38806.000000,112928.031250,40720.500000,21017.000000,126976.203125,150.080002,2376.709961,629.090027,1.225033
78139.281250,47109.000000,108703.984375,104677.500000,39715.000000,172734.343750,26.800001,2245.040039,756.770020,1.225033
114174.765625,48474.000000,154362.281250,96076.500000,30927.000000,203591.359375,202.340012,2624.090088,889.770020,1.225033
166124.406250,69042.000000,157688.500000,108609.000000,39520.000000,180106.265625,192.960007,4580.520020,1135.820068,1.225033
93689.125000,58297.000000,105322.921875,51799.500000,27468.000000,123588.617188,119.260002,1840.720093,561.260010,1.227164
61782.601562,35220.000000,114962.648438,34759.500000,15244.000000,149435.750000,50.920002,1381.869995,428.260010,1.227164
247462.531250,78069.000000,207735.515625,257448.000000,77356.000000,218109.937500,2424.060059,11197.270508,3003.140137,1.227164
71458.242188,39386.000000,118902.335938,59019.000000,25731.000000,150319.421875,139.360001,1538.810059,550.619995,1.227164
113102.039062,53069.000000,139672.031250,48705.000000,19609.000000,162778.859375,99.160004,2117.360107,563.920044,1.229294
84744.882812,40134.000000,138382.437500,60631.500000,25735.000000,154402.406250,42.880001,2327.500000,707.559998,1.229294
72090.281250,42423.000000,111366.679688,42763.500000,19277.000000,145383.031250,138.020004,1505.560059,371.070007,1.229294
96573.320312,43723.000000,144752.859375,64650.000000,26044.000000,162682.484375,80.400002,1839.390015,554.610046,1.229294
7073.880371,6245.000000,74234.398438,315.000000,650.000000,31759.755859,16.080000,-51.870003,6.650000,1.231425
72684.601562,41852.000000,113816.742188,31306.500000,16950.000000,121044.414062,50.920002,1093.260010,312.550018,1.231425
78764.882812,40523.000000,127382.851562,52762.500000,24441.000000,141477.156250,107.200005,1947.120117,567.910034,1.231425
80871.679688,41454.000000,127852.710938,36861.000000,17932.000000,134715.734375,119.260002,1512.210083,363.090027,1.231425
74920.203125,38024.000000,129128.195312,65164.500000,28078.000000,152098.468750,134.000000,1965.740112,539.980042,1.231425
80948.039062,46257.000000,114685.578125,56100.000000,26347.000000,139544.156250,104.520004,2565.570068,743.470032,1.233555
55386.761719,34093.000000,106468.390625,35874.000000,17503.000000,134322.031250,88.440002,2394.000000,718.200012,1.233555
87163.562500,39961.000000,142948.156250,65203.500000,24573.000000,173897.218750,168.840012,1667.820068,453.530029,1.233555
74338.757812,40235.000000,121085.250000,56454.000000,24863.000000,148806.218750,297.480011,2592.170166,695.590027,1.233555
74216.398438,41411.000000,117452.992188,95572.500000,42235.000000,148299.734375,293.460022,1871.310059,542.640015,1.233555
88973.203125,50591.000000,115256.625000,46231.500000,19317.000000,156847.734375,87.099998,2706.550049,672.980042,1.235686
159827.000000,56727.000000,184646.156250,116404.500000,34954.000000,218249.281250,194.300003,4242.700195,1177.050049,1.235686
125425.445312,51799.000000,158688.046875,55530.000000,22976.000000,158391.968750,93.800003,4085.760254,899.080017,1.235686
8473.200195,7289.000000,76183.250000,718.500000,826.000000,57006.800781,-4.020000,-119.700005,-15.960001,1.235686
80929.640625,47088.000000,112636.023438,66424.500000,30272.000000,143802.718750,56.280003,2316.860107,571.900024,1.237816
72780.281250,37777.000000,126260.117188,79309.500000,30642.000000,169624.312500,132.660004,2596.160156,615.790039,1.237816
160653.156250,57523.000000,183032.281250,88404.000000,19165.000000,262143.000000,245.220001,4089.750244,1107.890015,1.237816
52229.320312,32463.000000,105440.062500,46413.000000,20911.000000,145460.390625,113.900002,2155.930176,496.090027,1.239947
219365.718750,61205.000000,234888.546875,167668.500000,33824.000000,262143.000000,300.160004,6499.710449,2142.630127,1.239947
15552.600586,12321.000000,82725.039062,14745.000000,11075.000000,87253.117188,363.140015,699.580017,119.700005,1.239947
78338.000000,42956.000000,119516.695312,66180.000000,28488.000000,152245.593750,113.900002,1542.800049,611.800049,1.239947
136934.640625,70320.000000,127618.734375,42231.000000,22767.000000,121564.148438,84.420006,1562.750000,508.060028,1.242077
144088.562500,66514.000000,141969.937500,69409.500000,31453.000000,144622.828125,76.380005,3156.090088,1006.810059,1.244208
161185.843750,66594.000000,158625.031250,100377.000000,43343.000000,151773.234375,270.679993,3442.040039,973.560059,1.244208
14571.879883,11530.000000,82825.921875,1719.000000,1268.000000,88845.734375,-2.680000,-47.880001,13.300000,1.244208
69178.484375,36029.000000,125834.218750,84021.000000,37873.000000,145391.187500,25.460001,2497.739990,667.660034,1.244208
111906.039062,54864.000000,133673.703125,74973.000000,34622.000000,141916.421875,131.320007,1191.680054,445.550018,1.244208
82437.523438,47606.000000,113486.234375,72723.000000,35113.000000,135732.484375,35201.800781,1203.650024,421.610016,1.246338
76804.359375,43510.000000,115684.921875,52626.000000,19462.000000,177211.890625,42.880001,2234.400146,720.860046,1.246338
74929.398438,38016.000000,129171.218750,54175.500000,24314.000000,146024.750000,48.240002,2690.590088,764.750000,1.246338
137142.562500,68667.000000,130889.296875,36375.000000,16725.000000,142533.453125,12.060000,3368.890137,952.280029,1.248469
80310.484375,47145.000000,111639.148438,41449.500000,22788.000000,119204.601562,60.300003,1767.570068,563.920044,1.248469
65870.164062,35577.000000,121338.703125,54085.500000,26931.000000,131615.875000,174.199997,1747.620117,643.720032,1.248469
7675.560059,8238.000000,61061.609375,1329.000000,1498.000000,58142.417969,0.000000,138.320007,23.940001,1.248469
84106.398438,45210.000000,121919.859375,51657.000000,24598.000000,137628.796875,83.080002,1601.320068,577.220032,1.250599
37422.839844,25383.000000,96621.492188,23757.000000,11555.000000,134741.578125,24905.240234,71.820000,-6.650000,1.250599
76587.242188,41803.000000,120068.453125,67303.500000,28437.000000,155107.859375,84.420006,1811.460083,562.590027,1.250599
98175.960938,51407.000000,125159.210938,61050.000000,21064.000000,189943.625000,127.300003,3471.300049,923.020020,1.252730
62236.160156,35702.000000,114243.148438,58233.000000,27375.000000,139410.343750,88.440002,2721.180176,559.929993,1.252730
73557.679688,38654.000000,124713.507812,43237.500000,20427.000000,138718.984375,85.760002,3000.479980,805.980042,1.252730
75396.757812,46463.000000,106347.031250,24654.000000,13682.000000,118091.257812,33.500000,1895.250122,622.440002,1.252730
39369.562500,34105.000000,75652.351562,4831.500000,3434.000000,92206.515625,5.360000,142.309998,46.550003,1.252730
45746.082031,33178.000000,90361.546875,20088.000000,15081.000000,87294.429688,81.740005,884.450012,107.730003,1.254860
79273.640625,45931.000000,113110.484375,67635.000000,30588.000000,144910.671875,89.779999,3637.550049,1029.420044,1.254860
76059.164062,40312.000000,123650.867188,32533.500000,15610.000000,136586.515625,26.800001,1352.609985,379.050018,1.254860
103736.445312,53638.000000,126747.296875,47926.500000,17105.000000,183625.312500,93.800003,2403.310059,668.990051,1.254860
94345.078125,43911.000000,140807.531250,48672.000000,16227.000000,196571.656250,309.540009,1162.420044,335.160004,1.254860
96351.601562,52122.000000,121148.429688,62536.500000,26541.000000,154417.406250,155.440002,2565.570068,698.250000,1.256991
49585.242188,31929.000000,101776.382812,56752.500000,26592.000000,139866.578125,65.660004,2484.440186,569.239990,1.256991
90145.281250,41514.000000,142307.671875,48009.000000,22041.000000,142748.421875,135.339996,3190.670166,893.760010,1.256991
67997.203125,37763.000000,118006.117188,55084.500000,25289.000000,142750.531250,46.900002,1850.030029,472.150024,1.256991
77169.601562,42741.000000,118326.375000,47223.000000,21703.000000,142598.093750,151.419998,1666.490112,442.890015,1.256991
93466.484375,52932.000000,115722.429688,45069.000000,21511.000000,137308.437500,369.839996,645.050049,224.770004,1.256991
137859.250000,69312.000000,130348.914062,83241.000000,37589.000000,145129.750000,131.320007,2568.229980,824.600037,1.256991
52681.039062,30307.000000,113917.726562,44851.500000,20705.000000,141965.109375,79.060005,1742.300049,380.380005,1.259121
79745.601562,47178.000000,110776.375000,31633.500000,14779.000000,140275.593750,18.760000,1746.290039,488.110016,1.259121
75312.125000,41626.000000,118571.453125,52014.000000,23921.000000,142501.953125,103.180000,3769.220215,962.920044,1.259121
141644.125000,68108.000000,136295.156250,89053.500000,41360.000000,141107.593750,152.760010,2407.300049,658.350037,1.259121
80546.921875,44651.000000,118221.828125,79887.000000,32789.000000,159671.656250,69.680000,2219.770020,555.940002,1.259121
64639.203125,36258.000000,116834.765625,46173.000000,20504.000000,147580.656250,42.880001,925.680054,328.510010,1.259121
63051.281250,42776.000000,96599.234375,51826.500000,20584.000000,165006.875000,34.840000,3218.600098,736.820007,1.259121
65684.320312,34773.000000,123793.984375,49882.500000,20227.000000,161620.593750,56.280003,3164.070068,917.700012,1.259121
106227.804688,53537.000000,130036.156250,81642.000000,27928.000000,191581.578125,54.940002,2195.830078,752.780029,1.259121
52235.761719,32520.000000,105268.242188,57528.000000,25280.000000,149135.890625,120.600006,2193.170166,606.480042,1.261252
88926.281250,42803.000000,136155.718750,71590.500000,28015.000000,167472.953125,76.380005,2029.580078,639.730042,1.261252
124916.679688,60411.000000,135514.046875,43395.000000,15679.000000,181384.953125,127.300003,3794.490234,976.220032,1.261252
152931.609375,52796.000000,189834.953125,76000.500000,17668.000000,262143.000000,143.380005,3170.720215,883.120056,1.261252
87612.523438,48400.000000,118631.710938,29874.000000,17228.000000,113641.898438,221.100006,1102.570068,280.630005,1.263382
87175.523438,47983.000000,119065.828125,44938.500000,20206.000000,145753.218750,117.920006,1931.160034,655.690002,1.263382
95726.000000,55524.000000,112987.156250,61308.000000,29022.000000,138442.593750,50.920002,4065.810059,1181.040039,1.263382
140969.765625,48776.000000,189408.609375,115368.000000,29558.000000,255793.937500,257.279999,3170.720215,982.870056,1.263382
79077.679688,43032.000000,120432.125000,65988.000000,28334.000000,152628.984375,75.040001,2226.420166,619.780029,1.263382
131559.078125,65412.000000,131808.468750,52203.000000,23906.000000,143109.515625,469.000000,3226.580078,832.580017,1.263382
147456.687500,67892.000000,142339.640625,54927.000000,21547.000000,167062.515625,76.380005,2931.320068,754.110046,1.265513
69891.484375,36023.000000,127152.320312,43456.500000,18551.000000,153520.843750,132.660004,1279.460083,367.080017,1.265513
60037.359375,33234.000000,118391.054688,63943.500000,30651.000000,136719.906250,129.979996,1993.670044,567.910034,1.265513
94955.960938,58919.000000,105620.148438,42316.500000,20505.000000,135247.703125,54.940002,1185.030029,426.930023,1.265513
89751.523438,62311.000000,94396.742188,38667.000000,20361.000000,124457.570312,147.400009,1501.570068,505.400024,1.265513
143691.125000,73943.000000,127354.078125,71061.000000,31300.000000,148787.656250,93.800003,3059.000000,1012.130005,1.267643
63227.000000,39126.000000,105905.148438,39546.000000,19105.000000,135654.890625,18.760000,1510.880005,426.930023,1.267643
88367.843750,46712.000000,123978.320312,79590.000000,36206.000000,144064.796875,42.880001,2453.850098,675.640015,1.267643
93671.640625,44975.000000,136495.031250,65968.500000,27013.000000,160045.625000,73.700005,2826.250000,791.350037,1.267643
108220.523438,59392.000000,119415.757812,36642.000000,19153.000000,125378.273438,25.460001,1323.350098,470.820007,1.269774
161505.078125,76620.000000,138141.437500,116010.000000,41452.000000,183412.906250,895.119995,4347.770020,1083.950073,1.269774
82006.039062,41523.000000,129430.625000,72984.000000,28039.000000,170586.671875,56.280003,3404.800049,969.570007,1.269774
173612.281250,52924.000000,214984.765625,117514.500000,31428.000000,245049.953125,152.760010,6673.940430,1597.330078,1.269774
84509.359375,55612.000000,99590.109375,31447.500000,14414.000000,142982.062500,183.580002,748.790039,339.150024,1.269774
119486.843750,66383.000000,117962.273438,64210.500000,31142.000000,135126.187500,144.720001,1843.380005,589.190002,1.271904
111338.398438,48899.000000,149219.265625,51295.500000,23549.000000,142753.484375,45.560001,2960.580078,984.200012,1.271904
80625.125000,39503.000000,133758.156250,45270.000000,20199.000000,146879.296875,40.200001,2004.310059,456.190002,1.271904
106693.320312,58319.000000,119896.664062,47698.500000,23001.000000,135905.796875,131.320007,2243.709961,666.330017,1.271904
69890.562500,38811.000000,118016.750000,73003.500000,31958.000000,149707.656250,81.740005,1333.989990,528.010010,1.271904
67222.562500,33230.000000,132575.921875,55596.000000,25519.000000,142777.531250,88.440002,1618.610107,476.140015,1.271904
71430.640625,39413.000000,118774.984375,43396.500000,17040.000000,166903.343750,44.220001,3072.300049,680.960022,1.271904
184655.046875,49419.000000,244876.546875,164316.000000,34431.000000,262143.000000,341.700012,5558.070312,1651.860107,1.271904
87352.164062,51593.000000,110959.078125,119250.000000,42681.000000,183106.500000,160.800003,2840.880127,881.790039,1.271904
83454.125000,41973.000000,130304.000000,68169.000000,26705.000000,167291.640625,155.440002,1933.820068,703.570007,1.271904
153529.609375,56240.000000,178906.781250,83677.500000,32283.000000,169869.234375,162.139999,5116.510254,1498.910034,1.274035
125601.164062,60849.000000,135275.812500,35607.000000,17598.000000,132602.609375,50.920002,1333.989990,526.679993,1.274035
62475.359375,34224.000000,119634.914062,55168.500000,23623.000000,153050.968750,144.720001,1885.940063,610.470032,1.274035
149113.609375,74068.000000,131936.984375,95517.000000,43407.000000,144211.796875,146.059998,1939.140015,625.100037,1.274035
112401.921875,55800.000000,132013.843750,43201.500000,19329.000000,146476.984375,76.380005,2791.670166,647.710022,1.274035
64202.199219,33717.000000,124790.328125,53595.000000,25876.000000,135739.765625,72.360001,2723.840088,642.390015,1.274035
127831.242188,60449.000000,138588.718750,55584.000000,24401.000000,149287.062500,124.620003,4117.680176,1017.450012,1.274035
121283.601562,53886.000000,147504.781250,129483.000000,46523.000000,182400.078125,183.580002,4982.180176,1387.190063,1.276165
74222.843750,43176.000000,112661.398438,75570.000000,32558.000000,152114.875000,113.900002,2425.920166,490.770020,1.276165
129312.445312,63831.000000,132766.531250,70147.500000,29734.000000,154610.437500,50.920002,1881.950073,571.900024,1.276165
89946.562500,50124.000000,117603.109375,45970.500000,22670.000000,132894.687500,83.080002,1877.960083,562.590027,1.276165
96428.882812,46022.000000,137316.140625,83839.500000,32960.000000,166702.250000,183.580002,3620.260010,895.090027,1.276165
86278.523438,36441.000000,155164.484375,51687.000000,21338.000000,158747.734375,22.780001,3062.989990,841.890015,1.276165
