"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","V450-A","V500-A","Time"
124418.960938,68138.000000,119667.750000,49539.000000,23364.000000,138956.859375,123.280006,3479.280029,887.110046,0.820727
192379.359375,58324.000000,216167.859375,115251.000000,31986.000000,236137.343750,450.240021,5236.209961,1431.080078,0.822140
262143.000000,80152.000000,214340.312500,262143.000000,187950.000000,91406.250000,5018.300293,33909.679688,9787.470703,0.822140
176966.609375,52205.000000,222156.562500,134562.000000,31797.000000,262143.000000,533.320007,3747.940186,1208.970093,0.822140
79001.320312,50286.000000,102959.679688,25071.000000,11767.000000,139632.281250,65.660004,843.220032,271.320007,0.822140
72248.523438,40615.000000,116579.570312,44025.000000,18304.000000,157627.984375,97.820000,2126.670166,408.310028,0.822140
262143.000000,86337.000000,198985.406250,262143.000000,120709.000000,142324.125000,30328.220703,36813.070312,11370.169922,0.823552
117739.765625,56119.000000,137496.984375,39528.000000,14903.000000,173824.531250,159.460007,1965.740112,672.980042,0.823552
188916.484375,71671.000000,172745.343750,135331.500000,38554.000000,230043.187500,473.020020,7201.950195,2223.760010,0.823552
161609.046875,58166.000000,182085.921875,75784.500000,21399.000000,232095.562500,9684.180664,2034.900024,615.790039,0.823552
98745.445312,46719.000000,138517.125000,51007.500000,19707.000000,169626.406250,123.280006,2060.170166,566.580017,0.824965
104123.765625,50542.000000,135013.562500,73540.500000,22944.000000,210057.125000,257.279999,2476.459961,516.040039,0.824965
104309.601562,52015.000000,131424.281250,58447.500000,25284.000000,151495.625000,196.980011,2179.870117,672.980042,0.824965
79053.757812,41792.000000,123967.906250,78922.500000,28774.000000,179754.828125,211.720001,2010.960083,579.880005,0.824965
262143.000000,91734.000000,187278.468750,262143.000000,80335.000000,213852.046875,4459.520020,9783.480469,3215.940186,0.826377
262143.000000,85595.000000,200710.359375,262143.000000,117712.000000,145947.750000,2937.280029,30366.560547,8764.700195,0.826377
81722.679688,47801.000000,112043.210938,39918.000000,21414.000000,122166.156250,239.860001,1250.200073,406.980011,0.826377
121335.125000,45793.000000,173647.046875,59215.500000,18016.000000,215405.578125,330.980011,2524.340088,654.360046,0.826377
120327.718750,40390.000000,195241.343750,94056.000000,22364.000000,262143.000000,213.060013,4112.360352,1276.800049,0.827790
5830.040039,6782.000000,56336.996094,1209.000000,1055.000000,75102.390625,111.220001,134.330002,26.600000,0.827790
262143.000000,98713.000000,174037.921875,262143.000000,131082.000000,131061.500000,6622.280273,35771.679688,10427.200195,0.829203
109353.039062,66461.000000,107831.078125,23895.000000,13690.000000,114388.804688,120.600006,736.820007,255.360016,0.829203
137321.046875,63290.000000,142194.234375,66948.000000,21321.000000,205783.234375,242.540009,2242.380127,719.530029,0.829203
101814.562500,55171.000000,120942.515625,45634.500000,19102.000000,156564.906250,284.080017,1353.940063,384.370026,0.829203
99670.039062,60013.000000,108842.679688,21499.500000,10219.000000,137879.562500,72.360001,945.630005,140.980011,0.829203
200198.437500,62710.000000,209220.281250,101566.500000,23230.000000,262143.000000,373.860016,2902.060059,711.550049,0.830615
167940.484375,51467.000000,213848.625000,140161.500000,30265.000000,262143.000000,639.179993,5218.920410,1573.390015,0.830615
262143.000000,59554.000000,262143.000000,262143.000000,47879.000000,262143.000000,69989.539062,5829.390137,1965.740112,0.830615
262143.000000,65655.000000,261667.859375,262143.000000,55245.000000,262143.000000,12172.560547,10082.730469,3017.770020,0.830615
188531.000000,56052.000000,220430.453125,144619.500000,30946.000000,262143.000000,911.200012,4210.780273,1198.330078,0.832028
262143.000000,85049.000000,201998.906250,262143.000000,81739.000000,210178.781250,1977.840088,21883.820312,5950.420410,0.832028
144637.796875,56712.000000,167142.453125,90531.000000,37847.000000,156763.812500,111.220001,2308.880127,626.429993,0.832028
168866.000000,71148.000000,155546.218750,136036.500000,52302.000000,170457.890625,2078.340088,2352.770020,770.070007,0.832028
71612.804688,40328.000000,116376.132812,63813.000000,28294.000000,147806.921875,219.760010,1561.420044,482.790009,0.832028
98603.765625,38030.000000,169921.015625,143004.000000,43655.000000,214681.265625,381.900024,4595.150391,1345.960083,0.832028
262143.000000,87098.000000,197246.812500,262143.000000,76942.000000,223282.531250,50869.082031,25009.320312,7892.220215,0.833440
85849.804688,40201.000000,139953.062500,46626.000000,17033.000000,179397.734375,83.080002,2250.360107,602.489990,0.833440
129748.523438,60087.000000,141514.781250,54448.500000,19535.000000,182663.796875,131.320007,2069.479980,571.900024,0.833440
98506.242188,49522.000000,130360.351562,59715.000000,20047.000000,195215.375000,117.920006,2194.500000,583.869995,0.833440
144352.609375,65549.000000,144323.984375,40405.500000,15189.000000,174337.671875,91.120003,1267.489990,301.910004,0.834853
75803.398438,42557.000000,116734.062500,57960.000000,25431.000000,149363.640625,183.580002,3064.320068,896.420044,0.834853
234341.484375,59272.000000,259107.234375,162424.500000,26706.000000,262143.000000,505.180023,6487.740234,1683.780029,0.834853
262143.000000,84113.000000,204246.703125,262143.000000,42920.000000,262143.000000,1579.859985,9526.790039,2907.380127,0.834853
198714.484375,76976.000000,169181.984375,162769.500000,40096.000000,262143.000000,825.440002,5014.100098,1452.360107,0.834853
214989.281250,51052.000000,262143.000000,167820.000000,30123.000000,262143.000000,664.640015,5253.500000,1536.150024,0.834853
183689.046875,73667.000000,163414.343750,69229.500000,29715.000000,152684.671875,202.340012,4885.090332,1455.020020,0.836266
262143.000000,72880.000000,235727.265625,248685.000000,33760.000000,262143.000000,1616.040039,8815.240234,2783.690186,0.836266
101816.398438,57422.000000,116203.531250,94821.000000,34524.000000,179996.203125,12176.580078,880.460022,279.300018,0.837678
164460.125000,57329.000000,188003.609375,49633.500000,14790.000000,219931.109375,293.460022,3070.970215,1004.150024,0.837678
262143.000000,98260.000000,174840.250000,262143.000000,107071.000000,160452.453125,3023.040039,27005.650391,7815.080078,0.837678
214825.531250,64737.000000,217476.968750,219357.000000,48086.000000,262143.000000,521.260010,6139.280273,1561.420044,0.837678
78453.921875,37264.000000,137976.484375,83544.000000,32522.000000,168351.875000,239.860001,1682.450073,438.900024,0.839091
262143.000000,68670.000000,250179.171875,262143.000000,61015.000000,262143.000000,2501.780029,12122.950195,3827.740234,0.839091
60305.082031,45143.000000,87547.437500,58311.000000,36873.000000,103638.695312,711.540039,3086.930176,962.920044,0.840503
235561.406250,54416.000000,262143.000000,172498.500000,26332.000000,262143.000000,29358.060547,2214.449951,970.900024,0.840503
108385.203125,52903.000000,134267.125000,154734.000000,48152.000000,210596.609375,301.500000,5456.990234,1420.440063,0.840503
262143.000000,70010.000000,245390.718750,262143.000000,93179.000000,184374.187500,13296.820312,14188.440430,3749.270020,0.840503
262143.000000,72907.000000,235639.968750,262143.000000,82934.000000,207150.312500,3494.719971,32418.751953,9690.379883,0.840503
125254.320312,53416.000000,153674.312500,62160.000000,15633.000000,260584.531250,254.600006,2713.200195,657.020020,0.840503
69069.921875,37960.000000,119245.695312,63403.500000,24383.000000,170414.296875,107.200005,2182.530029,595.840027,0.841916
69215.281250,39713.000000,114221.851562,41952.000000,18199.000000,151072.375000,121.940002,1299.410034,335.160004,0.841916
262143.000000,104218.000000,164844.875000,262143.000000,92624.000000,185478.968750,66556.460938,9655.800781,3088.260010,0.841916
147431.843750,72471.000000,133323.593750,97642.500000,38293.000000,167108.843750,3139.620117,1142.470093,472.150024,0.841916
68292.523438,38801.000000,115348.031250,47023.500000,17211.000000,179055.968750,151.419998,1259.510010,377.720001,0.843329
237566.078125,64553.000000,241183.703125,96418.500000,21616.000000,262143.000000,581.559998,4293.240234,1021.440063,0.843329
116516.164062,58287.000000,131006.968750,72099.000000,31699.000000,149060.859375,233.160004,3830.400146,992.180054,0.844741
78595.601562,43427.000000,118609.187500,52135.500000,20384.000000,167619.312500,250.580002,1665.160034,441.560028,0.844741
151708.000000,58013.000000,171381.156250,90661.500000,18178.000000,262143.000000,304.179993,2416.610107,795.340027,0.844741
262143.000000,78525.000000,218781.328125,262143.000000,64142.000000,262143.000000,933.980042,13726.930664,4029.900146,0.844741
105836.804688,44817.000000,154765.406250,94147.500000,30842.000000,200053.515625,150.080002,3591.000000,832.580017,0.844741
262143.000000,92566.000000,185595.171875,262143.000000,85568.000000,200773.703125,3880.640137,16453.429688,5237.540039,0.844741
107866.320312,56901.000000,124235.562500,42649.500000,20279.000000,137831.125000,246.560013,996.170044,335.160004,0.844741
262143.000000,92610.000000,185507.000000,262143.000000,91953.000000,186832.421875,1992.580078,20388.900391,5657.820312,0.844741
181630.078125,77412.000000,153765.687500,122967.000000,41418.000000,194571.546875,3061.900146,2338.140137,819.280029,0.846154
99785.039062,58303.000000,112164.250000,67494.000000,26787.000000,165128.109375,18207.919922,735.490051,227.430008,0.846154
262143.000000,85462.000000,201022.718750,262143.000000,56768.000000,262143.000000,1425.760010,11065.600586,3448.690186,0.846154
36232.359375,31526.000000,75319.546875,28741.500000,21320.000000,88349.109375,373.860016,643.720032,296.589996,0.847566
204779.125000,74372.000000,180449.703125,61077.000000,17791.000000,224986.921875,209.040009,2504.390137,708.890015,0.847566
96708.562500,43097.000000,147061.093750,55852.500000,21278.000000,172025.062500,16790.201172,879.130005,308.559998,0.847566
262143.000000,92273.000000,186184.500000,262143.000000,101208.000000,169747.484375,3354.020020,33654.320312,9582.650391,0.847566
262143.000000,83301.000000,206237.687500,262143.000000,46406.000000,262143.000000,919.240051,10045.490234,2636.060059,0.847566
229036.765625,65897.000000,227782.046875,136312.500000,27000.000000,262143.000000,546.720032,5188.330078,1605.310059,0.847566
145880.718750,73222.000000,130567.843750,88674.000000,36770.000000,158045.671875,213.060013,2871.469971,731.500000,0.848979
83806.484375,45950.000000,119528.656250,92482.500000,29454.000000,205776.234375,14945.020508,1637.230103,593.179993,0.848979
66355.921875,39457.000000,110213.687500,50896.500000,21983.000000,151733.312500,83.080002,2773.050049,653.030029,0.848979
90459.000000,44165.000000,134231.203125,53938.500000,25145.000000,140581.187500,136.680008,1508.220093,524.020020,0.848979
89111.203125,46479.000000,125647.960938,42961.500000,21237.000000,132576.406250,62.980003,1717.030029,489.440002,0.848979
97185.125000,52369.000000,121620.125000,72757.500000,31660.000000,150607.562500,99.160004,3020.430176,915.040039,0.848979
95814.320312,62540.000000,100404.335938,35145.000000,20064.000000,114795.789062,128.639999,1784.860107,678.300049,0.848979
18050.400391,18302.000000,64635.070312,2271.000000,2317.000000,64234.898438,-9.380000,23.940001,26.600000,0.850392
262143.000000,72378.000000,237362.234375,262143.000000,161902.000000,106112.359375,4505.080078,60485.742188,17758.160156,0.850392
151161.515625,52832.000000,187509.859375,105093.000000,23740.000000,262143.000000,318.920013,4374.370117,1099.910034,0.850392
78065.679688,49141.000000,104110.875000,34267.500000,16948.000000,132508.546875,36.180000,1328.670044,444.220001,0.851804
193467.718750,64668.000000,196064.531250,149718.000000,64100.000000,153072.062500,24767.220703,4567.220215,1306.060059,0.851804
262143.000000,115057.000000,149315.609375,262143.000000,107273.000000,160150.296875,2555.380127,34651.820312,9295.370117,0.853217
183248.359375,51664.000000,232451.312500,216027.000000,31873.000000,262143.000000,34283.902344,2802.310059,872.480042,0.853217
102810.921875,43966.000000,153250.625000,103159.500000,21943.000000,262143.000000,16879.980469,1236.900024,341.809998,0.853217
80663.757812,43376.000000,121873.382812,43374.000000,21637.000000,131374.890625,418.080017,1784.860107,555.940002,0.853217
260728.000000,69322.000000,246488.421875,108148.500000,28685.000000,247084.546875,1010.360046,3270.470215,1082.619995,0.853217
260555.046875,68946.000000,247668.250000,168916.500000,34190.000000,262143.000000,410.040009,6131.300293,1839.390015,0.853217
262143.000000,101746.000000,168849.921875,262143.000000,107990.000000,159087.000000,2043.500000,23579.570312,6892.060059,0.854630
262143.000000,90274.000000,190307.343750,262143.000000,114244.000000,150378.187500,18769.380859,19203.871094,5797.470215,0.854630
262143.000000,95182.000000,180494.250000,262143.000000,74254.000000,231365.375000,9710.980469,12835.830078,3610.950195,0.856042
84103.640625,48693.000000,113195.250000,38515.500000,17267.000000,146183.593750,-13.400001,1819.440063,510.720032,0.856042
262143.000000,107414.000000,159940.093750,262143.000000,56762.000000,262143.000000,1164.460083,10662.610352,3076.290039,0.856042
76470.398438,37232.000000,134603.671875,49459.500000,20418.000000,158751.000000,123.280006,1369.900024,436.240021,0.856042
262143.000000,76196.000000,225468.578125,210786.000000,35061.000000,262143.000000,759.780029,9424.379883,2810.290039,0.856042
79489.843750,38564.000000,135085.734375,73629.000000,28852.000000,167244.906250,125.960007,1742.300049,454.860016,0.856042
262143.000000,77471.000000,221757.875000,262143.000000,46428.000000,262143.000000,13881.060547,7448.000000,2149.280029,0.856042
78664.601562,39871.000000,129301.085938,34545.000000,14884.000000,152105.687500,125.960007,1333.989990,288.610016,0.856042
42652.121094,32661.000000,85583.718750,9489.000000,5354.000000,116150.750000,8996.759766,-73.150002,-6.650000,0.856042
220420.968750,67927.000000,212662.250000,78745.500000,17753.000000,262143.000000,249.240005,3600.310059,980.210022,0.857455
125696.843750,70952.000000,116101.992188,64906.500000,29521.000000,144091.062500,1720.560059,1085.280029,409.640015,0.857455
262143.000000,84776.000000,202649.359375,262143.000000,72651.000000,236470.312500,6468.180176,19830.300781,5971.700195,0.857455
262143.000000,89006.000000,193018.484375,262143.000000,67038.000000,256269.656250,9087.879883,41186.113281,12376.980469,0.858867
153810.203125,54017.000000,186609.890625,69795.000000,19213.000000,238072.406250,339.020020,2929.989990,989.520020,0.858867
10040.879883,6085.000000,108141.187500,11928.000000,5100.000000,153277.140625,387.260010,-1.330000,46.550003,0.860280
82025.359375,47768.000000,112535.875000,56931.000000,25347.000000,147198.078125,-30.820002,1001.490051,273.980011,0.860280
262143.000000,85336.000000,201319.546875,262143.000000,82712.000000,207706.328125,1184.560059,17141.041016,4964.890137,0.860280
101704.164062,62090.000000,107348.750000,34911.000000,18101.000000,126397.835938,61.640003,1437.730103,355.110016,0.861693
262143.000000,88320.000000,194517.703125,262143.000000,70064.000000,245201.593750,18541.580078,13455.610352,3884.930176,0.861693
262143.000000,74419.000000,230852.390625,257205.000000,39856.000000,262143.000000,18427.679688,8808.589844,2553.600098,0.861693
238947.921875,63968.000000,244805.078125,204708.000000,37062.000000,262143.000000,574.859985,6732.460449,1917.860107,0.863105
161019.328125,64265.000000,164203.875000,246111.000000,91230.000000,176796.359375,493.120026,9953.720703,2640.050049,0.863105
251225.328125,77369.000000,212802.328125,100339.500000,24324.000000,262143.000000,548.059998,4718.840332,1203.650024,0.863105
217518.359375,71032.000000,200688.187500,182407.500000,37568.000000,262143.000000,13295.480469,2062.830078,621.110046,0.863105
80169.718750,43737.000000,120127.187500,36129.000000,16069.000000,147348.953125,96.480003,1521.520020,458.850006,0.864518
261043.562500,73547.000000,232609.765625,125607.000000,23183.000000,262143.000000,519.919983,4048.520020,1326.010010,0.864518
262143.000000,80843.000000,212508.250000,175374.000000,27980.000000,262143.000000,806.679993,5836.040039,1651.860107,0.864518
97115.203125,50543.000000,125923.320312,64389.000000,29020.000000,145409.984375,223.779999,2656.010010,700.910034,0.864518
14706.200195,11279.000000,85449.554688,10126.500000,6988.000000,94969.984375,143.380005,530.670044,156.940002,0.864518
161973.359375,66859.000000,158768.265625,86328.000000,27458.000000,206045.312500,309.540009,3253.180176,905.730042,0.864518
121001.164062,58594.000000,135336.921875,115078.500000,42522.000000,177361.953125,15439.480469,1941.800049,597.170044,0.864518
262143.000000,79801.000000,215283.046875,262143.000000,53531.000000,262143.000000,979.540039,10526.950195,3060.330078,0.865930
262143.000000,84128.000000,204210.281250,262143.000000,128544.000000,133649.218750,3663.560059,41224.679688,12194.770508,0.865930
262143.000000,64898.000000,262143.000000,211576.500000,29196.000000,262143.000000,901.820007,5449.010254,1693.090088,0.865930
252615.437500,75012.000000,220703.437500,140875.500000,28456.000000,262143.000000,499.820007,3601.640137,1353.940063,0.867343
94690.078125,50538.000000,122790.945312,81721.500000,35258.000000,151900.281250,13276.720703,505.400024,252.700012,0.867343
262143.000000,97130.000000,176874.343750,262143.000000,80193.000000,214230.734375,34199.480469,10582.810547,3428.739990,0.867343
203154.406250,87794.000000,151649.625000,116313.000000,33690.000000,226259.671875,2456.219971,1963.080078,824.600037,0.867343
262143.000000,104895.000000,163780.953125,262143.000000,76081.000000,225809.406250,2109.160156,21415.660156,6618.080078,0.868756
143229.281250,75882.000000,123700.945312,61797.000000,28562.000000,141794.281250,1802.300049,1198.330078,364.420013,0.868756
74745.398438,45594.000000,107437.695312,14713.500000,7021.000000,137339.968750,15135.300781,61.180000,14.630000,0.868756
90541.804688,40417.000000,146813.171875,121689.000000,39422.000000,202298.453125,245.220001,5294.729980,1173.060059,0.868756
262143.000000,94592.000000,181620.062500,262143.000000,61824.000000,262143.000000,1956.400024,19424.650391,5979.680176,0.868756
120479.523438,60291.000000,130960.609375,182635.500000,64167.000000,186532.015625,23813.140625,2975.210205,900.410034,0.870168
130912.320312,43605.000000,196754.281250,116251.500000,28139.000000,262143.000000,13035.520508,2933.979980,819.280029,0.870168
262143.000000,84006.000000,204506.890625,262143.000000,73474.000000,233821.546875,1949.700073,23221.800781,6441.190430,0.870168
120466.640625,61024.000000,129373.726562,67044.000000,34577.000000,127072.781250,964.800049,1353.940063,603.820007,0.870168
151842.328125,61200.000000,162600.296875,79435.500000,23367.000000,222787.906250,967.480042,2296.910156,678.300049,0.870168
262143.000000,70128.000000,244977.828125,262143.000000,42288.000000,262143.000000,1624.080078,16898.980469,5266.800293,0.871581
149445.718750,68850.000000,142252.359375,99415.500000,37035.000000,175922.625000,809.360046,1766.240112,724.850037,0.871581
8650.759766,8003.000000,70840.460938,1953.000000,2033.000000,62957.117188,10.720000,-21.280001,-10.640000,0.871581
260607.484375,50837.000000,262143.000000,194965.500000,40761.000000,262143.000000,44723.839844,3031.070068,1298.080078,0.871581
262143.000000,88003.000000,195218.421875,262143.000000,74319.000000,231163.000000,17322.179688,10461.780273,3032.400146,0.871581
262143.000000,79683.000000,215601.890625,262143.000000,41696.000000,262143.000000,1179.200073,9766.190430,2926.000000,0.872993
255967.921875,71590.000000,234322.015625,108864.000000,30412.000000,234595.250000,1441.840088,2675.960205,976.220032,0.872993
102198.203125,51853.000000,129166.328125,54726.000000,21118.000000,169832.515625,317.580017,1856.680054,535.989990,0.872993
72526.359375,45111.000000,105364.273438,34876.500000,16550.000000,138106.718750,128.639999,727.510010,295.260010,0.872993
176420.125000,77831.000000,148550.953125,136864.500000,51651.000000,173656.890625,1586.560059,4722.830078,1375.220093,0.872993
240383.125000,67739.000000,232565.421875,95452.500000,26422.000000,236756.312500,665.980042,2963.239990,1118.530029,0.872993
39968.480469,27615.000000,94853.312500,34084.500000,19862.000000,112464.093750,24.120001,1151.780029,301.910004,0.872993
262143.000000,99984.000000,171825.531250,262143.000000,81632.000000,210454.296875,2642.479980,23348.150391,6941.270020,0.872993
189084.843750,74981.000000,165266.718750,158682.000000,48336.000000,215147.796875,692.780029,5664.470215,1409.800049,0.872993
262143.000000,73152.000000,234850.765625,262143.000000,76666.000000,224086.359375,1534.300049,17992.240234,5355.910156,0.874406
262143.000000,78656.000000,218416.937500,262143.000000,44240.000000,262143.000000,1352.060059,8872.430664,2683.940186,0.874406
262143.000000,87469.000000,196410.203125,262143.000000,125098.000000,137330.750000,1705.820068,17940.371094,5256.160156,0.875819
262143.000000,89075.000000,192868.953125,262143.000000,78618.000000,218522.515625,2985.520020,30107.210938,8466.780273,0.875819
