"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","V450-A","V500-A","Time"
90344.000000,46727.000000,126710.132812,40081.500000,15947.000000,164719.453125,124.620003,1226.260010,289.940002,0.803841
12178.959961,10058.000000,79355.781250,550.500000,523.000000,68981.960938,-33.500000,-71.820000,0.000000,0.803841
262143.000000,108161.000000,158835.468750,262143.000000,68666.000000,250193.765625,1811.680054,25916.380859,7159.390137,0.803841
262143.000000,93687.000000,183374.468750,262143.000000,114674.000000,149814.296875,3240.120117,43211.703125,12099.010742,0.806723
161005.515625,52641.000000,200445.609375,101568.000000,24214.000000,262143.000000,310.880005,3476.620117,1048.040039,0.808163
262143.000000,72980.000000,235404.265625,262143.000000,59675.000000,262143.000000,1389.580078,15785.770508,4756.080078,0.808163
233070.968750,69251.000000,220567.781250,224601.000000,47642.000000,262143.000000,439.520020,4871.790039,1500.239990,0.808163
262143.000000,104284.000000,164740.562500,262143.000000,65282.000000,262143.000000,1282.380005,16901.640625,5034.050293,0.808163
71122.437500,40490.000000,115116.828125,39180.000000,18808.000000,136521.734375,62.980003,1111.880005,295.260010,0.809604
81586.523438,42026.000000,127227.289062,37696.500000,16727.000000,147694.015625,88.440002,1463.000000,263.339996,0.809604
63691.601562,38114.000000,109516.000000,62149.500000,29092.000000,140005.140625,75.040001,1271.479980,353.779999,0.811044
38717.281250,32264.000000,78644.179688,4354.500000,3803.000000,75039.843750,-12.060000,207.480011,45.220001,0.813926
127490.843750,71238.000000,117286.273438,63336.000000,24410.000000,170044.578125,162.139999,2326.170166,597.170044,0.815366
119766.523438,57189.000000,137247.015625,56901.000000,24797.000000,150383.671875,269.339996,2854.180176,815.290039,0.818247
23324.759766,13881.000000,110122.578125,23299.500000,12519.000000,121971.093750,707.520020,333.830017,110.390007,0.818247
15660.240234,14431.000000,71118.398438,4014.000000,3601.000000,73052.343750,0.000000,119.700005,-25.270000,0.819688
57821.082031,29272.000000,129453.484375,51012.000000,22659.000000,147540.593750,9.380000,816.620056,280.630005,0.821128
20639.281250,18113.000000,74676.523438,14740.500000,12287.000000,78622.406250,10.720000,3610.950195,1162.420044,0.821128
124361.921875,38994.000000,209011.218750,76408.500000,19861.000000,252127.687500,80.400002,4116.350098,1150.450073,0.821128
140681.796875,82166.000000,112208.484375,31285.500000,16288.000000,125879.578125,91.120003,1345.960083,506.730011,0.822569
101041.765625,52809.000000,125392.898438,53730.000000,20923.000000,168295.625000,140.699997,2812.950195,925.680054,0.825450
209481.250000,56839.000000,241534.218750,150867.000000,25876.000000,262143.000000,292.119995,9550.730469,2572.219971,0.829772
68518.843750,39550.000000,113538.578125,41484.000000,20753.000000,131002.531250,96.480003,811.300049,275.309998,0.829772
66286.921875,34287.000000,126700.484375,63099.000000,29560.000000,139893.640625,179.559998,4452.840332,1230.250000,0.829772
31685.720703,23239.000000,89356.484375,57427.500000,35445.000000,106180.531250,1089.420044,1448.369995,387.029999,0.829772
110906.000000,61767.000000,117673.445312,31785.000000,17269.000000,120624.343750,249.240005,897.750000,401.660004,0.831212
91444.320312,45635.000000,131322.328125,44010.000000,18962.000000,152106.296875,67.000000,2433.900146,690.270020,0.831212
64962.121094,38556.000000,110420.109375,56046.000000,30981.000000,118557.523438,37.520000,1714.369995,496.090027,0.832653
81117.320312,45859.000000,115922.835938,46348.500000,25680.000000,118282.523438,30.820002,3177.370117,857.850037,0.832653
81298.562500,43809.000000,121618.445312,51924.000000,22901.000000,148591.375000,125.960007,2122.680176,539.980042,0.832653
73108.718750,53512.000000,89536.054688,28170.000000,15809.000000,116778.359375,112.560005,1883.280029,474.810028,0.832653
99777.679688,60502.000000,108079.570312,25371.000000,10371.000000,160323.390625,263.980011,924.350037,188.860001,0.832653
211755.484375,60091.000000,230943.203125,110175.000000,35989.000000,200628.781250,302.839996,6247.010254,1589.350098,0.834094
107824.921875,53177.000000,132884.796875,83619.000000,28355.000000,193265.921875,125.960007,2847.530029,561.260010,0.834094
74336.921875,37217.000000,130901.046875,65916.000000,25314.000000,170651.453125,259.959991,2203.810059,601.160034,0.834094
92585.125000,42993.000000,141131.328125,49194.000000,18142.000000,177707.953125,88.440002,2205.140137,687.610046,0.834094
85828.640625,46497.000000,120972.656250,42132.000000,17835.000000,154817.093750,120.600006,2948.610107,803.320007,0.835534
90830.679688,47144.000000,126265.898438,62112.000000,23174.000000,175652.546875,262.640015,1887.270020,645.050049,0.835534
100461.242188,58329.000000,112874.007812,40887.000000,18332.000000,146169.031250,105.860001,1002.820007,327.180023,0.835534
72508.882812,46749.000000,101647.992188,31215.000000,13264.000000,154229.968750,99.160004,504.070007,192.850006,0.835534
84363.078125,46717.000000,118347.039062,48877.500000,19872.000000,161193.421875,121.940002,1010.800049,341.809998,0.835534
92662.398438,48528.000000,125138.546875,62169.000000,22744.000000,179137.687500,154.100006,2054.850098,582.540039,0.835534
88592.320312,43176.000000,134472.546875,59944.500000,27235.000000,144245.375000,107.200005,2183.860107,650.369995,0.836975
134074.359375,65393.000000,134367.546875,41839.500000,15298.000000,179238.703125,77.720001,2471.140137,655.690002,0.836975
57569.000000,34885.000000,108150.851562,41308.500000,16589.000000,163192.125000,128.639999,668.990051,216.790009,0.836975
80087.843750,43832.000000,119744.398438,48682.500000,20659.000000,154434.218750,151.419998,1607.970093,418.950012,0.836975
182169.203125,66811.000000,178692.765625,93252.000000,29667.000000,205998.687500,384.580017,2735.810059,949.620056,0.838415
68216.164062,43158.000000,103587.156250,42477.000000,14914.000000,186655.000000,19506.380859,597.170044,344.470001,0.838415
71826.242188,43543.000000,108104.734375,43794.000000,17604.000000,163035.875000,40.200001,1101.239990,311.220001,0.839856
262143.000000,76709.000000,223960.718750,243534.000000,49374.000000,262143.000000,652.580017,8996.120117,2335.479980,0.839856
136287.875000,43559.000000,205049.750000,104542.500000,27932.000000,245284.890625,186.260010,3781.190186,954.940002,0.839856
262143.000000,71370.000000,240714.640625,262143.000000,104951.000000,163693.562500,1830.440063,18586.750000,5954.410156,0.839856
80439.281250,42007.000000,125495.007812,48802.500000,21433.000000,149224.140625,64.320000,1275.470093,430.920013,0.839856
74583.484375,46508.000000,105098.125000,45192.000000,19125.000000,154860.281250,69.680000,1113.210083,331.170013,0.839856
116740.640625,69625.000000,109884.593750,47997.000000,23883.000000,131705.875000,968.820007,1286.109985,367.080017,0.841296
99514.562500,59667.000000,109303.078125,39951.000000,20067.000000,130474.351562,257.279999,1308.720093,395.010010,0.841296
87178.281250,50225.000000,113754.421875,30528.000000,16112.000000,124173.476562,108.540001,1279.460083,364.420013,0.841296
262143.000000,64346.000000,262143.000000,245377.500000,39999.000000,262143.000000,818.739990,9903.180664,2989.840088,0.842737
159251.078125,67473.000000,154679.312500,114511.500000,36996.000000,202849.640625,2122.560059,1687.770020,744.800049,0.842737
109671.359375,64219.000000,111920.492188,45654.000000,24552.000000,121863.007812,896.460022,1210.300049,437.570007,0.842737
262143.000000,61079.000000,262143.000000,123252.000000,22761.000000,262143.000000,525.280029,4514.020020,1432.410034,0.842737
179925.328125,62188.000000,189611.953125,82525.500000,19050.000000,262143.000000,257.279999,2340.800049,692.929993,0.842737
262143.000000,64974.000000,262143.000000,262143.000000,88117.000000,194965.828125,1207.340088,27964.580078,7675.430176,0.844178
95733.359375,51071.000000,122848.218750,48526.500000,25020.000000,127107.625000,139.360001,2991.170166,730.170044,0.844178
86443.203125,48869.000000,115925.062500,47139.000000,20245.000000,152595.781250,75.040001,1524.180054,446.880005,0.844178
133132.281250,76412.000000,114183.078125,49707.000000,23745.000000,137190.906250,522.600037,1631.910034,675.640015,0.845618
106170.765625,61829.000000,112536.296875,54610.500000,25858.000000,138408.000000,2342.320068,2033.570068,593.179993,0.845618
23116.839844,20834.000000,72716.968750,6484.500000,5123.000000,82952.992188,759.780029,146.300003,18.620001,0.845618
262143.000000,71344.000000,240802.359375,259161.000000,62039.000000,262143.000000,742.360046,7429.380371,2399.320068,0.845618
176334.562500,63270.000000,182649.937500,125523.000000,32615.000000,252223.687500,286.760010,3757.250000,1073.310059,0.845618
123488.843750,65539.000000,123483.203125,48834.000000,19206.000000,166634.640625,278.720001,1848.700073,739.480042,0.847059
107303.281250,57602.000000,122083.046875,26682.000000,11929.000000,146586.609375,117.920006,2774.380127,671.650024,0.847059
86977.718750,47444.000000,120145.265625,66610.500000,25960.000000,168158.156250,85.760002,3023.090088,892.430054,0.847059
253602.609375,60131.000000,262143.000000,243511.500000,48010.000000,262143.000000,690.100037,7997.290039,2021.600098,0.847059
262143.000000,65929.000000,260580.359375,182212.500000,39050.000000,262143.000000,519.919983,6780.340332,1764.910034,0.848499
262143.000000,99411.000000,172815.921875,262143.000000,92906.000000,184915.984375,1327.940063,16558.500000,4661.650391,0.848499
208245.687500,53358.000000,255774.015625,246862.500000,39850.000000,262143.000000,592.280029,9373.839844,2612.120117,0.848499
262143.000000,95362.000000,180153.578125,262143.000000,64942.000000,262143.000000,1254.239990,14899.990234,4474.120117,0.848499
118926.562500,58703.000000,132769.546875,44988.000000,19785.000000,149018.625000,333.660004,1657.180054,538.650024,0.848499
262143.000000,89029.000000,192968.640625,262143.000000,48989.000000,262143.000000,923.260010,12321.120117,3676.120117,0.848499
113224.398438,68964.000000,107596.343750,33561.000000,17754.000000,123884.976562,219.760010,1058.680054,276.640015,0.848499
145519.156250,71313.000000,133730.781250,56124.000000,23291.000000,157921.203125,237.180008,1911.210083,578.550049,0.849940
234098.609375,61643.000000,248882.859375,120169.500000,23601.000000,262143.000000,376.540009,6313.510254,1835.400024,0.849940
262143.000000,93664.000000,183419.500000,262143.000000,62957.000000,262143.000000,1608.000000,15880.200195,4948.930176,0.851381
229163.718750,78811.000000,190563.156250,148194.000000,37550.000000,258642.921875,487.760010,4083.100098,1211.630005,0.851381
64187.480469,38087.000000,110446.890625,37351.500000,16589.000000,147559.703125,134.000000,1009.470032,321.860016,0.851381
99336.078125,49518.000000,131469.156250,75649.500000,31207.000000,158867.109375,135.339996,2247.699951,646.380005,0.851381
262143.000000,73484.000000,233789.734375,206182.500000,41729.000000,262143.000000,389.940002,7313.670410,2342.130127,0.851381
99779.523438,58321.000000,112123.429688,71445.000000,26384.000000,177464.359375,20932.140625,855.190002,329.839996,0.851381
142323.078125,61490.000000,151687.843750,102058.500000,30011.000000,222868.484375,4103.080078,1554.770020,559.929993,0.852821
262143.000000,77650.000000,221246.671875,262143.000000,50147.000000,262143.000000,29910.140625,10896.690430,3450.020020,0.852821
70679.000000,42247.000000,109641.367188,56980.500000,26132.000000,142900.421875,97.820000,2020.270020,637.070007,0.852821
180144.281250,63020.000000,187336.343750,110113.500000,30352.000000,237756.937500,372.520020,3681.440186,936.320007,0.852821
103762.203125,54375.000000,125060.414062,39849.000000,18447.000000,141570.140625,93.800003,1839.390015,421.610016,0.852821
219241.531250,53072.000000,262143.000000,262143.000000,113007.000000,152024.234375,2611.660156,18314.101562,4760.070312,0.852821
262143.000000,54111.000000,262143.000000,227899.500000,32338.000000,262143.000000,700.820007,7608.930176,2238.390137,0.854262
204357.765625,60222.000000,222390.343750,105591.000000,23969.000000,262143.000000,266.660004,6866.790039,1717.030029,0.854262
147609.406250,49337.000000,196074.546875,164106.000000,34217.000000,262143.000000,412.720001,5660.479980,1521.520020,0.854262
130216.804688,57573.000000,148227.265625,78262.500000,37774.000000,135781.531250,81.740005,5314.680176,1738.310059,0.854262
262143.000000,84288.000000,203822.656250,262143.000000,148109.000000,115994.320312,18006.919922,47687.152344,13555.360352,0.855702
169893.640625,64911.000000,171529.468750,224455.500000,59755.000000,246170.453125,794.619995,7281.750000,2052.190186,0.855702
82845.078125,46277.000000,117322.531250,30469.500000,13383.000000,149207.890625,136.680008,863.170044,289.940002,0.855702
54240.441406,31292.000000,113597.773438,56341.500000,22120.000000,166925.703125,147.400009,1526.840088,452.200012,0.855702
89662.281250,44782.000000,131215.812500,44064.000000,19838.000000,145568.031250,172.860001,1335.320068,432.250000,0.855702
182075.359375,59225.000000,201477.265625,133759.500000,35759.000000,245142.843750,653.920044,5463.640137,1437.730103,0.857143
195417.203125,62699.000000,204259.437500,76698.000000,18729.000000,262143.000000,616.400024,2588.180176,804.650024,0.857143
196972.000000,63763.000000,202449.031250,77307.000000,17547.000000,262143.000000,277.380005,3226.580078,848.540039,0.858583
7987.439941,6928.000000,75557.859375,4362.000000,3854.000000,74174.375000,93.800003,203.490005,49.210003,0.860024
64105.601562,38934.000000,107906.328125,34653.000000,16557.000000,137163.687500,95.139999,1376.550049,297.920013,0.861465
202306.156250,57597.000000,230191.437500,148384.500000,30693.000000,262143.000000,341.700012,6534.290039,1746.290039,0.861465
166157.515625,55238.000000,197134.203125,89338.500000,21551.000000,262143.000000,209.040009,2747.780029,824.600037,0.862905
92066.242188,50151.000000,120309.734375,66147.000000,21408.000000,202494.859375,29946.320312,799.330017,399.000000,0.862905
178422.046875,57892.000000,201980.703125,95176.500000,29910.000000,208541.859375,392.619995,3343.620117,966.910034,0.862905
91740.562500,56222.000000,106938.734375,24525.000000,12060.000000,133272.828125,139.360001,764.750000,232.750000,0.862905
52032.441406,32115.000000,106180.859375,57097.500000,22451.000000,166671.484375,73.700005,1143.800049,360.430023,0.862905
81140.320312,48381.000000,109911.164062,32062.500000,15244.000000,137840.968750,151.419998,647.710022,331.170013,0.864346
85565.523438,45917.000000,122125.187500,39720.000000,15515.000000,167778.921875,107.200005,1345.960083,469.490021,0.864346
123089.562500,69788.000000,115590.046875,54961.500000,24746.000000,145557.156250,1286.400024,1304.730103,392.350006,0.864346
116218.085938,43459.000000,175256.406250,69510.000000,20175.000000,225794.656250,170.180008,1916.530029,550.619995,0.865786
75440.000000,43689.000000,113164.320312,52672.500000,25887.000000,133346.656250,96.480003,2102.729980,529.340027,0.865786
96581.601562,47323.000000,133752.546875,83356.500000,35874.000000,152278.843750,227.800003,2267.650146,650.369995,0.865786
200012.609375,77738.000000,168618.000000,148869.000000,42724.000000,228355.937500,2623.719971,3874.290039,1115.869995,0.865786
75208.164062,42505.000000,115959.125000,41731.500000,21263.000000,128623.218750,30.820002,1392.510010,336.490021,0.865786
60421.921875,33169.000000,119382.882812,38887.500000,18937.000000,134579.453125,32.160000,1191.680054,267.330017,0.867227
257717.765625,64869.000000,260367.687500,173031.000000,28528.000000,262143.000000,487.760010,5959.729980,1714.369995,0.867227
143816.250000,64780.000000,145494.609375,73521.000000,21735.000000,221682.640625,115.240005,3773.210205,915.040039,0.867227
98412.398438,50592.000000,127481.710938,72055.500000,26806.000000,176163.156250,201.000000,3057.670166,824.600037,0.868667
59500.082031,35831.000000,108827.476562,38577.000000,16485.000000,153362.593750,93.800003,1344.630005,304.570007,0.868667
259410.562500,69995.000000,242884.937500,207816.000000,40797.000000,262143.000000,446.220001,8788.640625,2291.590088,0.870108
216232.203125,60799.000000,233079.390625,121843.500000,24519.000000,262143.000000,344.380005,4499.390137,1223.600098,0.870108
189606.484375,60933.000000,203929.734375,82197.000000,20461.000000,262143.000000,246.560013,3898.230225,1032.080078,0.870108
78788.804688,40734.000000,126761.507812,61665.000000,25529.000000,158301.437500,198.320007,3239.880127,923.020020,0.870108
98883.445312,61558.000000,105273.507812,37626.000000,19346.000000,127460.851562,301.500000,915.040039,344.470001,0.870108
74886.164062,43682.000000,112351.539062,59649.000000,22737.000000,171929.328125,67.000000,2319.520020,662.340027,0.870108
123582.679688,71831.000000,112752.359375,48375.000000,23301.000000,136058.703125,469.000000,958.930054,363.090027,0.871549
194649.000000,73779.000000,172901.734375,239728.500000,70836.000000,221791.859375,408.700012,5742.939941,1607.970093,0.871549
108728.359375,52021.000000,136975.875000,48924.000000,26014.000000,123252.226562,125.960007,2560.250000,641.059998,0.871549
244877.328125,71513.000000,224410.656250,262143.000000,100997.000000,170102.109375,3023.040039,12930.260742,3497.900146,0.871549
195260.796875,54558.000000,234550.593750,130743.000000,35646.000000,240374.031250,424.779999,5661.810059,1500.239990,0.871549
74688.359375,39491.000000,123946.632812,51120.000000,20793.000000,161121.562500,143.380005,1577.380005,505.400024,0.872989
59108.160156,35428.000000,109340.429688,50599.500000,21135.000000,156900.359375,97.820000,1554.770020,365.750000,0.872989
262143.000000,77828.000000,220740.656250,262143.000000,84088.000000,204307.437500,917.900024,15558.340820,4528.649902,0.872989
97038.843750,51337.000000,123878.250000,51084.000000,26216.000000,127702.203125,546.720032,1573.390015,381.710022,0.874430
262143.000000,92334.000000,186061.500000,262143.000000,46035.000000,262143.000000,2177.500000,14623.350586,4063.150146,0.874430
156175.515625,73687.000000,138899.906250,51520.500000,24026.000000,140533.078125,245.220001,927.010010,371.070007,0.874430
20358.679688,21183.000000,62985.714844,4927.500000,4356.000000,74134.218750,-33.500000,234.080002,-17.290001,0.874430
205714.765625,64068.000000,210428.328125,62841.000000,14916.000000,262143.000000,345.720001,2207.800049,695.590027,0.874430
123728.960938,73161.000000,110833.664062,38161.500000,18951.000000,131969.406250,907.179993,545.299988,198.170013,0.875870
84513.039062,45513.000000,121693.726562,54064.500000,26082.000000,135847.359375,129.979996,2492.420166,724.850037,0.875870
158364.203125,79267.000000,130931.625000,77979.000000,31393.000000,162788.906250,7840.340332,965.580017,352.450012,0.875870
134127.718750,41734.000000,210624.296875,146590.500000,37229.000000,258050.312500,312.220001,3299.730225,860.510010,0.875870
262143.000000,107941.000000,159159.203125,262143.000000,77025.000000,223041.921875,1624.080078,25727.521484,7376.180176,0.875870
79733.640625,47379.000000,110289.875000,56565.000000,26513.000000,139819.859375,68.340004,1812.790039,438.900024,0.875870
262143.000000,99867.000000,172026.828125,262143.000000,87751.000000,195779.000000,9355.879883,13647.130859,4067.140137,0.877311
162696.484375,58637.000000,181838.734375,72987.000000,18219.000000,262143.000000,281.399994,1888.600098,566.580017,0.877311
126100.718750,64617.000000,127894.148438,214908.000000,98777.000000,142585.953125,281.399994,4387.669922,1368.570068,0.877311
75176.882812,42636.000000,115554.757812,50440.500000,20441.000000,161717.562500,109.880005,2592.170166,678.300049,0.877311
160364.281250,58229.000000,180487.968750,121200.000000,28324.000000,262143.000000,209.040009,4603.130371,1376.550049,0.877311
116835.398438,61853.000000,123792.296875,67278.000000,34775.000000,126790.250000,230.480011,2238.390137,629.090027,0.877311
121405.039062,60891.000000,130666.281250,44599.500000,18331.000000,159449.734375,52.260002,3682.770020,933.660034,0.878751
262143.000000,91870.000000,187001.234375,262143.000000,64483.000000,262143.000000,1167.140015,14606.060547,4404.959961,0.878751
79462.242188,44061.000000,118191.539062,35310.000000,18104.000000,127821.257812,44.220001,2906.050049,639.730042,0.878751
45549.199219,35465.000000,84170.656250,17467.500000,10985.000000,104210.296875,4.020000,941.640015,212.800003,0.880192
262143.000000,101896.000000,168601.359375,262143.000000,96317.000000,178367.312500,2653.199951,31886.751953,9490.879883,0.880192
120796.000000,67923.000000,116550.898438,50629.500000,23626.000000,140440.828125,187.600006,2032.240112,672.980042,0.880192
97312.078125,48856.000000,130535.546875,73473.000000,29000.000000,166038.859375,186.260010,2701.229980,678.300049,0.880192
5094.959961,5690.000000,58682.476562,1969.500000,1530.000000,84361.539062,17.420000,79.800003,-29.260000,0.881633
67990.757812,42283.000000,105381.406250,25228.500000,13538.000000,122128.453125,50.920002,1165.080078,303.240021,0.881633
68866.601562,44390.000000,101672.484375,23082.000000,11083.000000,136488.484375,32.160000,1216.950073,252.700012,0.881633
262143.000000,78841.000000,217904.453125,262143.000000,134151.000000,128063.187500,2805.959961,46769.453125,13780.130859,0.883073
36419.121094,27845.000000,85716.054688,25671.000000,18368.000000,91592.703125,513.220032,587.860046,182.210007,0.883073
87750.523438,47693.000000,120579.929688,80845.500000,31972.000000,165716.578125,33185.101562,1690.430054,562.590027,0.883073
262143.000000,85730.000000,200394.312500,262143.000000,102317.000000,167907.609375,2637.120117,36309.000000,10312.820312,0.883073
209531.843750,63242.000000,217132.265625,66199.500000,18154.000000,238980.421875,308.200012,3277.120117,875.140015,0.883073
136279.609375,65789.000000,135755.531250,65041.500000,31341.000000,136005.875000,159.460007,3113.530029,982.870056,0.883073
66755.203125,38124.000000,114753.687500,50805.000000,20679.000000,161011.484375,40.200001,1102.570068,434.910004,0.884514
87827.804688,44579.000000,129116.460938,98394.000000,38162.000000,168973.062500,107.200005,5717.670410,1619.940063,0.884514
262143.000000,93121.000000,184489.046875,262143.000000,73422.000000,233987.156250,2219.040039,24651.550781,6986.490234,0.884514
110559.164062,54263.000000,133527.546875,79663.500000,30560.000000,170838.593750,265.320007,1985.690063,655.690002,0.884514
235817.171875,61787.000000,250125.671875,188502.000000,42785.000000,262143.000000,931.300049,3512.530029,1010.800049,0.885954
262143.000000,85317.000000,201364.375000,262143.000000,87043.000000,197371.468750,1240.840088,20466.041016,5624.570312,0.885954
262143.000000,67904.000000,253001.343750,262143.000000,130770.000000,131374.203125,704.840027,10088.050781,2929.989990,0.887395
262143.000000,62265.000000,262143.000000,236655.000000,43729.000000,262143.000000,596.299988,7054.320312,2062.830078,0.887395
262143.000000,93404.000000,183930.062500,262143.000000,67335.000000,255139.312500,1335.979980,11658.780273,3249.190186,0.888835
134502.156250,63155.000000,139573.015625,75091.500000,22889.000000,215002.703125,708.860046,2448.530029,763.420044,0.888835
91333.921875,50444.000000,118659.500000,29253.000000,14414.000000,133004.343750,147.400009,1042.720093,295.260010,0.888835
111487.445312,54986.000000,132878.218750,45468.000000,21057.000000,141510.718750,115.240005,1987.020020,591.850037,0.888835
182355.046875,71048.000000,168207.718750,120603.000000,33756.000000,234146.156250,245.220001,4817.260254,1384.530029,0.888835
178221.484375,63851.000000,182924.687500,112200.000000,35853.000000,205091.312500,406.020020,4705.540039,1097.250000,0.890276
262143.000000,75090.000000,228789.500000,262143.000000,130608.000000,131537.140625,3375.460205,43770.300781,12448.800781,0.890276
155836.046875,52188.000000,195693.859375,56109.000000,16974.000000,216634.812500,226.460007,1649.200073,582.540039,0.890276
262143.000000,97275.000000,176610.671875,262143.000000,126289.000000,136035.640625,7136.840332,45121.582031,13556.690430,0.890276
148672.000000,70455.000000,138292.078125,43249.500000,18520.000000,153045.312500,201.000000,2634.729980,791.350037,0.890276
81734.640625,48700.000000,109990.992188,31629.000000,16884.000000,122769.382812,159.460007,1250.200073,541.309998,0.891717
94715.843750,48888.000000,126969.757812,49984.500000,18669.000000,175466.500000,221.100006,2100.070068,646.380005,0.891717
132340.156250,69002.000000,125692.648438,97546.500000,40144.000000,159246.890625,13869.000000,1869.980103,508.060028,0.891717
80036.320312,41828.000000,125400.687500,33754.500000,16143.000000,137033.687500,174.199997,1263.500000,360.430023,0.893157
262143.000000,84155.000000,204144.765625,262143.000000,49404.000000,262143.000000,4420.660156,17445.611328,5233.550293,0.894598
13346.440430,7613.000000,114891.929688,11025.000000,6664.000000,108423.531250,242.540009,368.410004,58.520000,0.896038
179663.125000,67442.000000,174585.593750,114883.500000,43464.000000,173223.937500,19395.160156,4458.160156,1151.780029,0.897479
37819.359375,26792.000000,92510.062500,45205.500000,28098.000000,105437.671875,774.520020,1721.020020,422.940002,0.898920
72202.523438,50275.000000,94119.640625,40276.500000,22559.000000,117007.000000,12468.700195,538.650024,168.910004,0.901801
227688.046875,70409.000000,211929.765625,109266.000000,25747.000000,262143.000000,387.260010,3019.100098,853.860046,0.904682
262143.000000,65500.000000,262143.000000,217179.000000,29305.000000,262143.000000,578.880005,9404.430664,2243.709961,0.906122
184914.484375,69303.000000,174863.359375,53224.500000,22295.000000,156453.062500,95.139999,4869.130371,1376.550049,0.906122
262143.000000,80664.000000,212979.812500,236214.000000,41723.000000,262143.000000,24469.740234,4781.350098,1658.510010,0.910444
113164.601562,59318.000000,125027.062500,42105.000000,18764.000000,147057.843750,92.459999,2284.940186,508.060028,0.910444
129904.921875,51608.000000,164963.750000,65236.500000,25495.000000,167693.250000,135.339996,1645.210083,541.309998,0.914766
66458.960938,38935.000000,111864.765625,53386.500000,25179.000000,138954.609375,146.059998,1614.619995,599.830017,0.914766
67137.921875,41998.000000,104765.718750,52402.500000,23155.000000,148315.718750,20780.720703,722.190002,284.619995,0.914766
8288.280273,7678.000000,70745.085938,4012.500000,3565.000000,73762.468750,46.900002,437.570007,87.780006,0.914766
