"FSC-A","FSC-H","FSC-W","SSC-A","SSC-H","SSC-W","APC-A","V450-A","V500-A","Time"
107075.125000,45096.000000,155607.500000,26023.500000,11387.000000,149773.953125,-24.120001,2050.860107,841.890015,1.129594
80090.601562,42499.000000,123504.507812,40557.000000,17906.000000,148438.734375,131.320007,2618.770020,1158.430054,1.131528
87741.320312,42922.000000,133968.953125,93475.500000,33524.000000,182735.062500,139.360001,3384.850098,1437.730103,1.131528
7234.880371,5310.000000,89292.875000,30366.000000,21456.000000,92751.039062,79.060005,420.279999,166.250000,1.131528
8494.360352,6131.000000,90798.625000,10962.000000,5741.000000,125135.984375,864.300049,275.309998,150.290009,1.131528
6979.120117,5363.000000,85285.031250,48088.500000,33345.000000,94512.765625,91.120003,622.440002,142.309998,1.135396
82764.125000,53424.000000,101527.960938,58621.500000,31464.000000,122102.046875,5997.840332,2374.050049,840.559998,1.135396
65800.242188,35200.000000,122508.093750,40615.500000,16973.000000,156824.218750,89.779999,2189.180176,748.790039,1.139265
22448.919922,13235.000000,111160.742188,70579.500000,32388.000000,142815.187500,214.400009,1025.430054,305.900024,1.139265
78843.078125,52095.000000,99185.335938,58690.500000,29603.000000,129930.773438,26077.740234,1808.800049,1087.940063,1.141199
62328.160156,34334.000000,118970.640625,72384.000000,28414.000000,166951.437500,395.300018,2920.680176,998.830017,1.143133
120460.203125,65087.000000,121291.195312,53104.500000,30409.000000,114448.234375,96.480003,3783.850098,1520.190063,1.143133
85706.281250,49000.000000,114629.523438,32122.500000,15084.000000,139563.796875,73.700005,1988.350098,680.960022,1.143133
70234.640625,41930.000000,109775.757812,28225.500000,15039.000000,122999.296875,95.139999,2715.860107,2492.420166,1.143133
62315.281250,36257.000000,112637.398438,36591.000000,18264.000000,131298.062500,45.560001,2753.100098,915.040039,1.145068
65651.203125,35068.000000,122690.703125,64332.000000,31390.000000,134312.250000,30.820002,2860.830078,1137.150024,1.145068
15096.280273,13323.000000,74258.789062,1008.000000,873.000000,75670.437500,-30.820002,69.160004,34.580002,1.147002
67978.804688,41517.000000,107306.867188,29200.500000,16173.000000,118325.851562,24.120001,929.670044,456.190002,1.147002
88563.804688,51220.000000,113317.406250,30144.000000,16017.000000,123338.773438,-1.340000,3541.790039,1790.180054,1.147002
9407.919922,9205.000000,66980.710938,490.500000,404.000000,79567.835938,-10.720000,2.660000,26.600000,1.147002
7235.800293,5141.000000,92239.921875,72996.000000,39862.000000,120010.679688,171.520004,458.850006,238.070007,1.147002
9073.040039,8612.000000,69044.453125,1441.500000,1402.000000,67382.414062,9.380000,-95.760002,-1.330000,1.148936
79429.125000,43411.000000,119911.242188,57516.000000,28338.000000,133014.625000,61.640003,13236.160156,15686.020508,1.148936
74904.562500,45234.000000,108523.359375,33829.500000,15018.000000,147626.187500,49.580002,3289.090088,1122.520020,1.150870
44114.000000,26750.000000,108076.820312,38173.500000,20108.000000,124415.085938,30.820002,924.350037,242.060013,1.150870
57284.722656,33753.000000,111226.015625,34413.000000,18464.000000,122145.265625,49.580002,1723.680054,516.040039,1.152805
65913.398438,43288.000000,99789.789062,30913.500000,16015.000000,126503.109375,71.020004,1637.230103,489.440002,1.152805
59890.160156,33563.000000,116943.109375,47848.500000,19011.000000,164946.562500,96.480003,1369.900024,484.120026,1.154739
51030.562500,26917.000000,124246.351562,59620.500000,26964.000000,144907.625000,75.040001,1993.670044,543.970032,1.154739
72722.320312,36396.000000,130946.531250,53493.000000,23885.000000,146774.859375,163.480011,5213.600098,3819.760010,1.154739
76532.960938,40190.000000,124798.820312,55795.500000,24101.000000,151720.437500,50.920002,2058.840088,625.100037,1.156673
50715.921875,30381.000000,109401.226562,30318.000000,18006.000000,110347.687500,26.800001,3696.070068,4462.149902,1.156673
89787.398438,44179.000000,133192.406250,98212.500000,33959.000000,189536.046875,217.080002,12435.500000,14427.840820,1.158607
99720.640625,47963.000000,136256.937500,105441.000000,44593.000000,154961.125000,120.600006,2910.040039,1270.150024,1.160542
64274.882812,32038.000000,131478.843750,56674.500000,18793.000000,197638.484375,121.940002,2175.880127,1129.170044,1.160542
147481.515625,66154.000000,146103.765625,63190.500000,25372.000000,163221.359375,71.020004,6693.890137,5164.390137,1.160542
77922.164062,42905.000000,119023.585938,49111.500000,27710.000000,116151.976562,111.220001,6542.270020,2641.380127,1.160542
8673.759766,7620.000000,74598.890625,1123.500000,820.000000,89792.320312,-53.600002,67.830002,38.570000,1.160542
76813.562500,41436.000000,121489.851562,83494.500000,32647.000000,167607.921875,101.840004,2576.210205,908.390015,1.162476
95279.804688,47451.000000,131593.812500,68367.000000,24162.000000,185435.796875,83.080002,2606.800049,933.660034,1.162476
67976.039062,39469.000000,112870.296875,90891.000000,32140.000000,185333.937500,113.900002,3414.110107,1038.729980,1.164410
41276.722656,32425.000000,83426.710938,32001.000000,20713.000000,101251.265625,932.640015,2698.570068,1929.830078,1.164410
66569.359375,35855.000000,121675.906250,77418.000000,30237.000000,167796.609375,111.220001,2318.190186,1218.280029,1.164410
63907.800781,35212.000000,118944.164062,44169.000000,20298.000000,142608.109375,142.040009,3625.580078,1020.110046,1.166344
36458.679688,25455.000000,93865.882812,46434.000000,23482.000000,129592.820312,62.980003,1615.950073,486.780029,1.166344
105286.640625,50646.000000,136241.078125,48055.500000,22252.000000,141531.796875,54.940002,5168.380371,1956.430054,1.166344
9910.240234,8054.000000,80640.367188,18040.500000,12938.000000,91382.148438,245.220001,549.290039,183.540009,1.166344
105533.203125,47767.000000,144790.843750,46177.500000,19182.000000,157767.109375,134.000000,2864.820068,1264.830078,1.166344
74254.125000,47012.000000,103512.257812,60141.000000,29124.000000,135331.703125,273.360016,15159.340820,18314.101562,1.168279
93603.562500,45702.000000,134226.156250,72507.000000,27999.000000,169713.875000,104.520004,3037.720215,868.490051,1.168279
61453.242188,34131.000000,117998.296875,46747.500000,19319.000000,158581.937500,92.459999,2542.959961,678.300049,1.168279
7670.040039,7407.000000,67863.335938,1876.500000,1676.000000,73376.078125,-29.480001,71.820000,10.640000,1.168279
79404.281250,43471.000000,119708.281250,39976.500000,19571.000000,133866.453125,23451.339844,919.030029,412.300018,1.168279
57404.320312,36456.000000,103194.257812,54741.000000,23592.000000,152064.531250,71.020004,2864.820068,1070.650024,1.170213
101123.640625,48976.000000,135316.062500,85591.500000,35144.000000,159609.734375,104.520004,2824.920166,857.850037,1.170213
65166.359375,37540.000000,113765.125000,42205.500000,17954.000000,154059.250000,38.860001,3130.820068,2500.400146,1.170213
68389.125000,37208.000000,120456.617188,43906.500000,17938.000000,160411.218750,73.700005,3412.780029,1646.540039,1.172147
55564.320312,32165.000000,113211.976562,74335.500000,32639.000000,149258.593750,76.380005,1478.960083,589.190002,1.172147
88114.843750,54825.000000,105329.585938,28609.500000,15445.000000,121395.414062,41.540001,1275.470093,436.240021,1.172147
69859.281250,40056.000000,114297.437500,61624.500000,27305.000000,147907.812500,92.459999,2637.390137,763.420044,1.174081
51471.242188,30617.000000,110174.710938,28893.000000,15074.000000,125615.742188,71.020004,2302.229980,695.590027,1.174081
49826.281250,31064.000000,105118.953125,37758.000000,16512.000000,149861.203125,103.180000,1780.870117,601.160034,1.174081
72316.601562,43049.000000,110091.773438,61833.000000,25686.000000,157762.500000,95.139999,2041.550049,707.559998,1.176015
77973.679688,46440.000000,110036.242188,40443.000000,16738.000000,158350.609375,104.520004,2141.300049,790.020020,1.176015
74991.960938,40508.000000,121326.000000,24303.000000,10730.000000,148436.296875,89.779999,2690.590088,2448.530029,1.177950
62318.042969,37324.000000,109422.234375,34630.500000,16037.000000,141519.265625,76.380005,1417.780029,454.860016,1.177950
77677.445312,43327.000000,117494.156250,50730.000000,19217.000000,173005.218750,100.500000,3802.470215,1584.030029,1.177950
58154.121094,33838.000000,112630.429688,66421.500000,31327.000000,138953.593750,109.880005,1899.240112,461.510010,1.177950
64656.679688,39833.000000,106377.625000,42631.500000,21911.000000,127511.218750,65.660004,1550.780029,816.620056,1.177950
65028.359375,35530.000000,119946.476562,32179.500000,14764.000000,142841.765625,30.820002,1960.420044,688.940002,1.177950
5662.600098,5657.000000,65600.882812,5112.000000,5157.000000,64964.132812,87.099998,509.390015,126.350006,1.177950
14198.360352,13144.000000,70793.046875,624.000000,478.000000,85553.273438,-16.080000,168.910004,47.880001,1.179884
13028.120117,8896.000000,95976.945312,4906.500000,2327.000000,138183.250000,199.660004,-11.970000,17.290001,1.179884
9292.000000,6266.000000,97184.882812,74028.000000,36736.000000,132063.906250,513.220032,670.320007,331.170013,1.179884
7541.240234,5016.000000,98529.257812,97234.500000,48408.000000,131638.578125,172.860001,896.420044,292.600006,1.181818
65685.242188,36483.000000,117993.257812,68529.000000,23581.000000,190454.890625,101.840004,3007.130127,825.930054,1.181818
8462.160156,7876.000000,70413.429688,9184.500000,8201.000000,73395.367188,246.560013,593.179993,230.090012,1.181818
106294.039062,45871.000000,151862.546875,41155.500000,12896.000000,209147.546875,21.440001,2598.820068,936.320007,1.181818
94322.078125,46598.000000,132655.734375,58080.000000,23720.000000,160469.265625,119.260002,2806.300049,840.559998,1.181818
99771.242188,50203.000000,130243.367188,59958.000000,30965.000000,126898.351562,371.180023,2955.260010,1154.440063,1.183752
94182.242188,42716.000000,144496.875000,28831.500000,13680.000000,138121.453125,20.100000,2396.660156,776.720032,1.183752
68054.242188,40086.000000,111260.875000,42817.500000,20762.000000,135154.984375,68.340004,1911.210083,611.800049,1.185687
89735.882812,48467.000000,121338.875000,90936.000000,32826.000000,181550.656250,171.520004,7037.030273,5673.780273,1.185687
68904.320312,38388.000000,117633.460938,45556.500000,19840.000000,150483.421875,-4.020000,2298.239990,710.220032,1.185687
66018.281250,38458.000000,112501.265625,37680.000000,17717.000000,139380.062500,8.040000,1557.430054,554.610046,1.185687
12339.040039,8011.000000,100942.625000,72426.000000,36147.000000,131311.328125,305.520020,827.260010,357.770020,1.187621
11987.600586,9876.000000,79548.343750,61701.000000,42905.000000,94246.289062,211.720001,676.970032,196.840012,1.187621
66192.164062,34624.000000,125287.945312,72690.000000,34977.000000,136198.406250,79.060005,1333.989990,454.860016,1.187621
121612.960938,69616.000000,114485.570312,63408.000000,33569.000000,123790.015625,135.339996,3134.810059,1706.390015,1.187621
77681.125000,48681.000000,104576.953125,38305.500000,18775.000000,133709.140625,42.880001,1921.850098,653.030029,1.187621
62930.761719,34219.000000,120524.570312,60163.500000,31089.000000,126825.421875,61.640003,3718.680176,2209.130127,1.189555
121062.804688,67063.000000,118306.250000,41053.500000,21249.000000,126616.882812,95.139999,3943.450195,3065.650146,1.189555
67982.484375,40559.000000,109847.382812,59785.500000,27127.000000,144435.531250,88.440002,2268.979980,863.170044,1.189555
70060.757812,41257.000000,111290.257812,61741.500000,28889.000000,140063.390625,117.920006,2687.930176,871.150024,1.189555
121577.085938,73093.000000,109007.375000,39096.000000,16562.000000,154703.265625,172.860001,1412.460083,569.239990,1.189555
73653.359375,38394.000000,125721.375000,75252.000000,30074.000000,163986.000000,14.740001,2979.200195,738.150024,1.191489
34825.679688,26319.000000,86718.179688,24660.000000,15392.000000,104997.257812,700.820007,2251.690186,1024.099976,1.191489
98269.804688,48539.000000,132681.140625,67441.500000,28764.000000,153658.953125,50.920002,3797.150146,1208.970093,1.191489
57508.281250,33612.000000,112128.484375,60894.000000,25239.000000,158118.343750,8.040000,4471.459961,1412.460083,1.191489
92894.242188,47800.000000,127362.289062,45291.000000,22373.000000,132668.453125,29.480001,2234.400146,712.880005,1.191489
76169.562500,41744.000000,119582.421875,63145.500000,27687.000000,149467.375000,25.460001,2597.489990,856.520020,1.193424
47379.082031,28688.000000,108234.648438,54780.000000,27457.000000,130752.164062,-13.400001,2314.200195,771.400024,1.193424
39753.199219,28143.000000,92572.421875,2964.000000,1571.000000,123646.539062,-10.720000,25.270000,75.810005,1.193424
66728.523438,37206.000000,117538.054688,26989.500000,13103.000000,134990.750000,60.300003,2949.940186,1073.310059,1.193424
80454.921875,38819.000000,135827.656250,75993.000000,31549.000000,157858.484375,68.340004,5202.959961,3955.420166,1.193424
79417.164062,50042.000000,104006.296875,46446.000000,25958.000000,117261.921875,105.860001,1969.730103,614.460022,1.193424
106239.765625,52758.000000,131971.062500,151479.000000,45230.000000,219485.468750,233.160004,4669.630371,2201.150146,1.195358
21407.480469,19837.000000,70724.437500,18336.000000,14728.000000,81590.726562,4.020000,303.240021,119.700005,1.195358
21635.640625,17644.000000,80362.351562,1243.500000,920.000000,88580.453125,16.080000,33.250000,10.640000,1.195358
67434.164062,40600.000000,108851.359375,34533.000000,16905.000000,133874.875000,61.640003,2146.620117,728.840027,1.195358
15960.160156,8658.000000,120809.085938,14619.000000,5568.000000,172067.328125,1413.700073,691.600037,649.040039,1.195358
64994.320312,35561.000000,119779.187500,56967.000000,23529.000000,158671.812500,71.020004,2364.739990,732.830017,1.195358
59665.679688,32313.000000,121011.679688,56845.500000,27192.000000,137004.515625,203.680008,3527.160156,1053.359985,1.195358
98972.679688,39029.000000,166191.125000,49389.000000,18706.000000,173033.140625,21.440001,1627.920044,476.140015,1.197292
62939.960938,36670.000000,112485.234375,18484.500000,10425.000000,116201.460938,-21.440001,2580.200195,1810.130005,1.197292
95781.203125,47868.000000,131133.890625,26055.000000,14805.000000,115335.398438,32.160000,3704.050049,1048.040039,1.197292
103819.242188,49796.000000,136635.437500,108439.500000,34277.000000,207331.171875,163.480011,6018.250000,3598.980225,1.197292
155238.046875,67713.000000,150247.093750,107302.500000,35065.000000,200546.890625,734.320007,3529.820068,2041.550049,1.197292
60335.441406,36559.000000,108157.875000,43104.000000,18805.000000,150218.765625,143.380005,1899.240112,577.220032,1.197292
113956.718750,66266.000000,112701.343750,166767.000000,64979.000000,168196.531250,64602.742188,5967.709961,2300.900146,1.199226
76313.078125,42643.000000,117281.945312,41404.500000,19445.000000,139546.687500,26.800001,6372.030273,3834.390137,1.199226
54017.800781,30390.000000,116489.320312,44013.000000,17768.000000,162338.812500,77.720001,1719.690063,778.050049,1.199226
78228.523438,33536.000000,152874.062500,48643.500000,24978.000000,127628.328125,96.480003,1945.790039,816.620056,1.199226
95277.960938,54532.000000,114504.078125,42139.500000,19968.000000,138304.000000,91.120003,4613.770020,1723.680054,1.201160
121749.125000,51096.000000,156156.078125,65383.500000,32010.000000,133863.578125,198.320007,6453.160156,3906.210205,1.201160
76729.843750,39978.000000,125783.367188,38679.000000,17440.000000,145347.875000,69.680000,2085.440186,1087.940063,1.201160
50736.160156,31451.000000,105721.437500,47949.000000,20044.000000,156774.390625,54.940002,2593.500000,888.440002,1.201160
66192.164062,37351.000000,116140.656250,50068.500000,21890.000000,149899.015625,32.160000,2628.080078,807.309998,1.203095
75885.281250,39570.000000,125681.523438,60757.500000,23091.000000,172439.640625,150.080002,2862.160156,1021.440063,1.203095
99555.960938,49749.000000,131148.343750,148801.500000,35321.000000,262143.000000,1352.060059,3579.030029,1439.060059,1.203095
57356.480469,33559.000000,112009.125000,51945.000000,23141.000000,147109.796875,28.140001,2423.260010,647.710022,1.203095
75359.039062,43562.000000,113372.437500,42292.500000,19001.000000,145870.281250,12.060000,1835.400024,573.230042,1.205029
61599.519531,32479.000000,124295.273438,46167.000000,21181.000000,142845.031250,95.139999,1856.680054,465.500000,1.205029
23379.960938,21099.000000,72620.929688,21226.500000,16671.000000,83444.296875,636.500000,1839.390015,1111.880005,1.205029
45876.722656,29463.000000,102045.851562,40585.500000,22380.000000,118847.695312,45.560001,2612.120117,2268.979980,1.205029
70058.000000,45139.000000,101715.171875,44293.500000,24040.000000,120749.539062,26.800001,2989.840088,1619.940063,1.205029
73656.125000,39902.000000,120974.585938,85764.000000,34062.000000,165011.750000,198.320007,3219.930176,1673.140015,1.205029
91710.203125,42992.000000,139800.890625,96406.500000,41062.000000,153867.234375,79.060005,5840.030273,2150.610107,1.206963
92161.000000,49469.000000,122093.906250,77947.500000,31744.000000,160923.875000,151.419998,2842.210205,1046.710083,1.206963
67824.242188,37309.000000,119138.257812,60123.000000,27113.000000,145325.875000,124.620003,1251.530029,416.290009,1.206963
63145.121094,38931.000000,106297.773438,61788.000000,26657.000000,151905.250000,479.720001,3056.340088,1276.800049,1.206963
99211.882812,41816.000000,155489.515625,60214.500000,25507.000000,154711.171875,147.400009,3976.700195,1685.110107,1.206963
11699.640625,6530.000000,117419.242188,111337.500000,39997.000000,182429.046875,306.860016,889.770020,357.770020,1.206963
60259.082031,35524.000000,111168.203125,45171.000000,21286.000000,139073.890625,33.500000,2013.620117,496.090027,1.208897
73694.757812,43100.000000,112057.070312,69541.500000,29829.000000,152786.609375,16.080000,4952.919922,3362.239990,1.208897
44879.441406,25285.000000,116322.687500,77416.500000,32446.000000,156369.593750,191.620010,2443.209961,852.530029,1.208897
125611.281250,57890.000000,142201.781250,35022.000000,16559.000000,138607.515625,20.100000,1976.380005,538.650024,1.210832
78035.320312,43177.000000,118445.531250,53835.000000,23661.000000,149111.656250,62.980003,1822.100098,859.180054,1.210832
118509.804688,54783.000000,141771.328125,35094.000000,23584.000000,97520.375000,99.160004,1888.600098,614.460022,1.210832
181124.078125,49433.000000,240126.000000,167463.000000,31443.000000,262143.000000,335.000000,6352.080078,2722.510010,1.212766
93986.281250,53615.000000,114883.609375,100056.000000,36093.000000,181677.078125,136.680008,3472.630127,1461.670044,1.214700
74336.921875,38490.000000,126571.695312,80916.000000,36182.000000,146562.125000,72.360001,4101.720215,1199.660034,1.214700
63736.679688,38149.000000,109492.968750,37000.500000,18202.000000,133219.687500,72.360001,1360.590088,539.980042,1.214700
54466.761719,31328.000000,113940.679688,30721.500000,15575.000000,129268.968750,8.040000,1118.530029,445.550018,1.214700
92716.679688,48222.000000,126006.390625,77886.000000,27624.000000,184779.062500,83.080002,3049.690186,920.360046,1.214700
13778.839844,7266.000000,124278.851562,124497.000000,51804.000000,157498.171875,533.320007,1276.800049,533.330017,1.214700
49574.199219,39972.000000,81279.265625,48336.000000,31290.000000,101238.359375,1105.500000,2425.920166,1569.400024,1.214700
69454.484375,40711.000000,111806.859375,41949.000000,19747.000000,139219.609375,76.380005,2593.500000,706.230042,1.216634
63550.839844,35617.000000,116934.835938,54588.000000,21117.000000,169412.296875,108.540001,1842.050049,635.739990,1.216634
91821.523438,46442.000000,129572.703125,39885.000000,14787.000000,176770.359375,84.420006,2376.709961,839.230042,1.216634
71870.398438,39028.000000,120685.109375,45492.000000,18896.000000,157777.500000,-2.680000,1377.880005,355.110016,1.218569
123929.523438,54812.000000,148176.421875,57312.000000,16782.000000,223811.171875,13036.860352,2527.000000,896.420044,1.218569
5265.160156,5531.000000,62386.105469,354.000000,568.000000,40844.617188,22.780001,70.490005,13.300000,1.218569
34962.761719,22505.000000,101813.796875,49443.000000,24787.000000,130725.648438,84.420006,1732.990112,529.340027,1.220503
104681.281250,51760.000000,132542.375000,67432.500000,26706.000000,165478.015625,203.680008,1739.640015,518.700012,1.220503
68335.757812,44247.000000,101214.820312,37842.000000,16477.000000,150513.640625,54.940002,1984.360107,747.460022,1.220503
93575.039062,43358.000000,141439.484375,84550.500000,33569.000000,165066.031250,60.300003,3930.150146,1393.840088,1.220503
75080.281250,40572.000000,121277.273438,57373.500000,24685.000000,152320.421875,134.000000,1770.230103,670.320007,1.222437
75141.921875,43629.000000,112872.195312,62079.000000,24962.000000,162984.109375,67.000000,5103.209961,1498.910034,1.222437
67430.484375,42392.000000,104244.296875,30811.500000,16076.000000,125607.273438,46.900002,3750.600098,3145.450195,1.222437
80754.843750,43361.000000,122053.218750,78163.500000,36284.000000,141178.562500,62.980003,2686.600098,1028.090088,1.222437
81448.523438,51779.000000,103088.328125,24352.500000,12397.000000,128738.039062,99.160004,1396.500000,422.940002,1.222437
66470.921875,38510.000000,113119.664062,60601.500000,26217.000000,151488.718750,36.180000,3636.220215,1851.360107,1.224371
92212.523438,46725.000000,129336.320312,63184.500000,27052.000000,153070.375000,79.060005,2440.550049,985.530029,1.224371
67591.484375,40636.000000,109008.656250,18298.500000,9228.000000,129953.460938,84.420006,860.510010,324.520020,1.224371
79556.078125,43480.000000,119912.304688,40026.000000,16789.000000,156241.828125,41.540001,2485.770020,795.340027,1.224371
18171.839844,10387.000000,114653.867188,77113.500000,33727.000000,149841.687500,249.240005,812.630005,385.700012,1.224371
114573.125000,58611.000000,128110.156250,102393.000000,45103.000000,148780.078125,34944.519531,3575.040039,1921.850098,1.226306
69758.078125,43508.000000,105076.437500,26233.500000,14102.000000,121914.531250,42.880001,3775.870117,1169.070068,1.226306
57983.921875,36607.000000,103806.226562,38257.500000,20005.000000,125330.843750,33.500000,1565.410034,553.280029,1.226306
66313.601562,47965.000000,90606.250000,40684.500000,26791.000000,99522.203125,1764.780029,2590.840088,1163.750000,1.226306
61178.160156,37178.000000,107842.593750,37465.500000,14733.000000,166655.734375,-10.720000,1727.670044,380.380005,1.226306
16038.360352,9836.000000,106861.523438,119896.500000,52313.000000,150202.375000,312.220001,1767.570068,578.550049,1.226306
46817.878906,28065.000000,109326.796875,46477.500000,23824.000000,127852.148438,-13.400001,1456.350098,542.640015,1.226306
16765.160156,9826.000000,111817.781250,75117.000000,32465.000000,151636.156250,627.119995,1000.160034,478.800018,1.228240
81684.039062,43002.000000,124488.281250,87325.500000,29682.000000,192809.250000,56.280003,3230.570068,1276.800049,1.228240
79320.562500,42584.000000,122072.898438,81588.000000,31509.000000,169696.000000,65.660004,4314.520020,1730.330078,1.228240
102503.640625,54053.000000,124279.476562,74742.000000,29134.000000,168129.734375,148.740005,4053.840088,1814.120117,1.228240
67544.562500,40075.000000,110457.898438,42367.500000,20317.000000,136663.703125,33.500000,2612.120117,803.320007,1.228240
93874.960938,54446.000000,112996.171875,17778.000000,8212.000000,141877.609375,-20.100000,783.369995,420.279999,1.228240
91694.562500,46965.000000,127952.617188,67803.000000,26113.000000,170165.734375,75.040001,5355.910156,3019.100098,1.230174
69492.203125,36978.000000,123160.835938,49575.000000,24248.000000,133988.250000,-10.720000,2271.640137,798.000000,1.230174
75474.039062,38677.000000,127886.507812,55656.000000,21635.000000,168591.250000,50.920002,3767.890137,1157.100098,1.230174
90275.000000,46589.000000,126988.406250,36244.500000,18572.000000,127897.882812,26.800001,8800.610352,9629.200195,1.230174
98852.164062,60795.000000,106560.992188,73947.000000,33422.000000,145000.015625,320.260010,1901.900024,598.500000,1.230174
118362.601562,62332.000000,124446.703125,67167.000000,29479.000000,149321.765625,-21.440001,2657.340088,1163.750000,1.230174
6120.760254,5473.000000,73292.554688,961.500000,849.000000,74220.101562,40.200001,-95.760002,31.920002,1.232108
128970.203125,63785.000000,132510.625000,129774.000000,60245.000000,141171.359375,50066.421875,4132.310059,2753.100098,1.232108
86516.804688,46773.000000,121223.039062,61641.000000,23831.000000,169514.687500,44.220001,3258.500000,1494.920044,1.232108
91356.921875,54991.000000,108875.398438,59986.500000,33215.000000,118358.429688,13957.440430,1367.239990,727.510010,1.232108
110541.679688,52652.000000,137591.359375,69199.500000,27335.000000,165906.656250,132.660004,3422.090088,1134.489990,1.232108
60333.601562,33215.000000,119043.296875,52053.000000,20766.000000,164275.515625,101.840004,2568.229980,883.120056,1.232108
63601.441406,33989.000000,122633.320312,34374.000000,15312.000000,147122.156250,71.020004,1437.730103,674.309998,1.232108
7337.919922,7065.000000,68067.648438,2146.500000,1848.000000,76121.765625,-25.460001,51.870003,54.530003,1.234043
